Date, Time, Temperature, Dew Point,Humidity, Wind, Wind Speed, Wind Gust, Pressure, Precip., Condition
2021-11-14,14:51:00,46 °F,33 °F,61 %,S,13 mph,0 mph,29.85 in,0.0 in,Mostly Cloudy
2021-11-14,15:51:00,45 °F,32 °F,60 %,SSW,10 mph,0 mph,29.84 in,0.0 in,Fair
2021-11-14,16:51:00,45 °F,32 °F,60 %,S,10 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
2021-11-21,13:51:00,54 °F,31 °F,41 %,S,9 mph,0 mph,30.16 in,0.0 in,Fair
2021-11-21,14:51:00,54 °F,35 °F,49 %,SSW,12 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy
2021-11-21,15:51:00,53 °F,37 °F,55 %,S,9 mph,0 mph,30.13 in,0.0 in,Cloudy
2021-11-21,16:51:00,53 °F,39 °F,59 %,SSE,9 mph,0 mph,30.12 in,0.0 in,Cloudy
2021-12-5,13:51:00,46 °F,21 °F,37 %,ESE,3 mph,0 mph,30.34 in,0.0 in,Fair
2021-12-5,14:51:00,47 °F,21 °F,36 %,S,7 mph,0 mph,30.33 in,0.0 in,Fair
2021-12-5,15:51:00,47 °F,21 °F,36 %,S,6 mph,0 mph,30.33 in,0.0 in,Fair
2021-12-5,16:51:00,45 °F,23 °F,42 %,S,5 mph,0 mph,30.33 in,0.0 in,Mostly Cloudy
2021-12-12,13:51:00,47 °F,18 °F,32 %,NW,14 mph,0 mph,30.12 in,0.0 in,Fair
2021-12-12,14:51:00,48 °F,18 °F,30 %,WNW,8 mph,21 mph,30.13 in,0.0 in,Fair
2021-12-12,15:51:00,47 °F,19 °F,33 %,WNW,7 mph,0 mph,30.15 in,0.0 in,Fair
2021-12-12,16:51:00,47 °F,20 °F,34 %,VAR,6 mph,0 mph,30.16 in,0.0 in,Fair
2021-12-26,13:51:00,48 °F,29 °F,48 %,N,15 mph,0 mph,29.88 in,0.0 in,Fair
2021-12-26,14:51:00,46 °F,28 °F,50 %,NW,15 mph,24 mph,29.91 in,0.0 in,Fair
2021-12-26,15:51:00,44 °F,29 °F,55 %,NW,16 mph,24 mph,29.94 in,0.0 in,Fair
2021-12-26,16:51:00,43 °F,27 °F,53 %,NW,12 mph,22 mph,29.96 in,0.0 in,Mostly Cloudy
2022-1-2,13:51:00,58 °F,53 °F,84 %,W,9 mph,0 mph,29.60 in,0.0 in,Cloudy
2022-1-2,14:51:00,53 °F,48 °F,83 %,N,10 mph,0 mph,29.64 in,0.0 in,Cloudy
2022-1-2,15:51:00,52 °F,47 °F,83 %,N,8 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2022-1-2,16:51:00,50 °F,42 °F,74 %,NW,13 mph,21 mph,29.73 in,0.0 in,Cloudy
2022-9-11,13:31:00,69 °F,66 °F,90 %,N,7 mph,0 mph,30.09 in,0.0 in,Light Rain
2022-9-11,13:39:00,69 °F,65 °F,87 %,N,9 mph,0 mph,30.08 in,0.0 in,Heavy Rain
2022-9-11,13:51:00,69 °F,66 °F,90 %,NE,7 mph,0 mph,30.08 in,0.0 in,Light Rain
2022-9-11,14:29:00,69 °F,66 °F,90 %,NNE,7 mph,0 mph,30.07 in,0.0 in,Light Rain
2022-9-11,14:51:00,68 °F,65 °F,90 %,NE,6 mph,0 mph,30.06 in,0.0 in,Cloudy
2022-9-11,15:51:00,69 °F,65 °F,87 %,NE,3 mph,0 mph,30.04 in,0.0 in,Cloudy
2022-9-11,16:51:00,69 °F,66 °F,90 %,ENE,3 mph,0 mph,30.02 in,0.0 in,Cloudy
2022-9-25,13:51:00,71 °F,57 °F,61 %,SW,6 mph,17 mph,29.63 in,0.0 in,Light Drizzle
2022-9-25,14:51:00,71 °F,56 °F,59 %,WSW,13 mph,16 mph,29.64 in,0.0 in,Mostly Cloudy
2022-9-25,15:51:00,67 °F,59 °F,76 %,SW,7 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy
2022-9-25,16:51:00,0 °F,0 °F,0 %,,0 mph,0 mph,29.61 in,0.0 in,N/A
2022-10-9,13:51:00,62 °F,37 °F,39 %,WNW,13 mph,20 mph,30.07 in,0.0 in,Fair
2022-10-9,14:51:00,62 °F,37 °F,39 %,W,9 mph,18 mph,30.06 in,0.0 in,Fair
2022-10-9,15:51:00,62 °F,37 °F,39 %,W,12 mph,0 mph,30.06 in,0.0 in,Fair
2022-10-9,16:51:00,61 °F,36 °F,39 %,W,10 mph,0 mph,30.08 in,0.0 in,Mostly Cloudy
2022-10-30,13:51:00,63 °F,31 °F,30 %,W,3 mph,0 mph,30.17 in,0.0 in,Fair
2022-10-30,14:51:00,63 °F,31 °F,30 %,ESE,3 mph,0 mph,30.14 in,0.0 in,Fair
2022-10-30,15:51:00,63 °F,29 °F,28 %,CALM,0 mph,0 mph,30.13 in,0.0 in,Fair
2022-10-30,16:51:00,59 °F,34 °F,39 %,S,5 mph,0 mph,30.13 in,0.0 in,Fair
2022-11-6,13:51:00,72 °F,65 °F,78 %,S,6 mph,0 mph,30.15 in,0.0 in,Light Rain
2022-11-6,14:51:00,72 °F,64 °F,76 %,SW,3 mph,0 mph,30.15 in,0.0 in,Light Rain
2022-11-6,15:51:00,72 °F,64 °F,76 %,SSE,5 mph,0 mph,30.15 in,0.0 in,Cloudy
2022-11-6,16:51:00,73 °F,62 °F,68 %,S,5 mph,0 mph,30.14 in,0.0 in,Cloudy
2022-11-27,13:51:00,49 °F,43 °F,80 %,SSE,8 mph,0 mph,29.66 in,0.0 in,Rain
2022-11-27,14:03:00,49 °F,43 °F,80 %,S,7 mph,0 mph,29.65 in,0.0 in,Rain
2022-11-27,14:31:00,48 °F,44 °F,86 %,SSE,7 mph,0 mph,29.64 in,0.2 in,Heavy Rain
2022-11-27,14:51:00,51 °F,46 °F,83 %,SSE,13 mph,24 mph,29.63 in,0.2 in,Rain
2022-11-27,15:27:00,48 °F,45 °F,89 %,SE,7 mph,0 mph,29.56 in,0.1 in,Rain
2022-11-27,15:38:00,49 °F,46 °F,90 %,S,9 mph,0 mph,29.56 in,0.1 in,Rain
2022-11-27,15:51:00,50 °F,47 °F,89 %,S,8 mph,0 mph,29.54 in,0.1 in,Light Rain
2022-11-27,16:51:00,53 °F,49 °F,86 %,SSE,8 mph,0 mph,29.50 in,0.0 in,Cloudy
2022-12-18,13:51:00,39 °F,21 °F,49 %,NW,14 mph,20 mph,29.88 in,0.0 in,Mostly Cloudy
2022-12-18,14:51:00,39 °F,20 °F,46 %,WNW,12 mph,17 mph,29.91 in,0.0 in,Fair
2022-12-18,15:51:00,37 °F,20 °F,50 %,WNW,10 mph,20 mph,29.93 in,0.0 in,Fair
2022-12-18,16:51:00,36 °F,21 °F,55 %,NW,8 mph,0 mph,29.96 in,0.0 in,Fair
2022-12-22,20:51:00,43 °F,40 °F,89 %,E,15 mph,32 mph,29.93 in,0.0 in,Cloudy
2022-12-22,21:51:00,44 °F,41 °F,89 %,ENE,17 mph,30 mph,29.84 in,0.1 in,Rain
2022-12-22,22:51:00,46 °F,43 °F,89 %,ENE,15 mph,25 mph,29.76 in,0.0 in,Light Rain
2022-12-22,23:26:00,47 °F,45 °F,93 %,E,9 mph,23 mph,29.71 in,0.0 in,Light Rain
2022-12-22,23:51:00,47 °F,45 °F,93 %,ENE,15 mph,25 mph,29.66 in,0.0 in,Light Rain
2023-9-11,23:51:00,72 °F,71 °F,97 %,ESE,6 mph,0 mph,30.02 in,0.1 in,Mostly Cloudy
2023-9-11,20:51:00,71 °F,68 °F,90 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Fair
2023-9-11,21:51:00,71 °F,68 °F,90 %,NNE,3 mph,0 mph,29.97 in,0.0 in,Fair
2023-9-11,22:51:00,70 °F,68 °F,93 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Fair
2023-9-24,13:07:00,63 °F,61 °F,93 %,NE,6 mph,0 mph,29.99 in,0.1 in,Light Rain
2023-9-24,13:17:00,63 °F,61 °F,93 %,NE,9 mph,0 mph,29.98 in,0.1 in,Light Rain
2023-9-24,13:51:00,63 °F,61 °F,93 %,NE,12 mph,17 mph,29.97 in,0.1 in,Light Drizzle
2023-9-24,14:51:00,63 °F,61 °F,93 %,NE,10 mph,20 mph,29.95 in,0.1 in,Light Rain
2023-9-24,15:22:00,63 °F,61 °F,93 %,NE,10 mph,21 mph,29.94 in,0.0 in,Light Drizzle
2023-9-24,15:51:00,63 °F,60 °F,90 %,NE,9 mph,0 mph,29.93 in,0.0 in,Light Drizzle
2023-9-24,16:51:00,62 °F,60 °F,93 %,NE,9 mph,0 mph,29.93 in,0.1 in,Light Drizzle
2023-10-1,23:51:00,59 °F,57 °F,93 %,NNW,5 mph,0 mph,30.16 in,0.0 in,Fair
2023-10-1,20:51:00,67 °F,58 °F,73 %,N,3 mph,0 mph,30.14 in,0.0 in,Fair
2023-10-1,21:51:00,66 °F,58 °F,75 %,N,5 mph,0 mph,30.14 in,0.0 in,Fair
2023-10-1,22:51:00,65 °F,58 °F,78 %,NNW,3 mph,0 mph,30.14 in,0.0 in,Fair
2023-10-15,16:51:00,57 °F,39 °F,51 %,NW,12 mph,0 mph,29.52 in,0.0 in,Mostly Cloudy
2023-10-15,17:51:00,56 °F,39 °F,53 %,NW,10 mph,0 mph,29.55 in,0.0 in,Mostly Cloudy
2023-10-15,18:51:00,54 °F,40 °F,59 %,NW,12 mph,0 mph,29.57 in,0.0 in,Cloudy
2023-10-15,19:51:00,52 °F,41 °F,66 %,WNW,7 mph,0 mph,29.58 in,0.0 in,Fair
2023-11-6,20:51:00,51 °F,46 °F,83 %,S,3 mph,0 mph,29.98 in,0.0 in,Fair
2023-11-6,21:34:00,51 °F,46 °F,83 %,CALM,0 mph,0 mph,29.98 in,0.0 in,Mostly Cloudy
2023-11-6,21:51:00,51 °F,46 °F,83 %,SW,3 mph,0 mph,29.98 in,0.0 in,Cloudy
2023-11-6,22:15:00,52 °F,47 °F,83 %,SSW,3 mph,0 mph,29.96 in,0.0 in,Cloudy
2023-11-6,22:51:00,52 °F,48 °F,86 %,SW,7 mph,0 mph,29.94 in,0.0 in,Cloudy
2023-11-6,23:51:00,52 °F,48 °F,86 %,SW,6 mph,0 mph,29.92 in,0.0 in,Cloudy
2023-11-24,15:51:00,46 °F,22 °F,39 %,NNW,10 mph,0 mph,30.13 in,0.0 in,Fair
2023-11-24,16:51:00,43 °F,20 °F,40 %,NNW,14 mph,22 mph,30.15 in,0.0 in,Fair
2023-11-24,17:51:00,39 °F,20 °F,46 %,NNW,16 mph,26 mph,30.20 in,0.0 in,Fair
2023-11-24,18:51:00,37 °F,19 °F,48 %,NNW,14 mph,21 mph,30.23 in,0.0 in,Fair
2023-12-3,13:04:00,49 °F,47 °F,93 %,ENE,6 mph,0 mph,29.71 in,0.0 in,Rain
2023-12-3,13:51:00,48 °F,47 °F,96 %,NE,6 mph,0 mph,29.69 in,0.0 in,Rain
2023-12-3,13:58:00,48 °F,47 °F,96 %,NNE,6 mph,0 mph,29.69 in,0.0 in,Rain
2023-12-3,14:12:00,49 °F,47 °F,93 %,NNE,5 mph,0 mph,29.69 in,0.0 in,Rain
2023-12-3,14:51:00,48 °F,47 °F,96 %,NE,7 mph,0 mph,29.69 in,0.0 in,Rain
2023-12-3,15:51:00,48 °F,47 °F,96 %,NNE,8 mph,0 mph,29.68 in,0.0 in,Light Drizzle
2023-12-3,16:51:00,48 °F,46 °F,93 %,ENE,6 mph,0 mph,29.67 in,0.0 in,Light Drizzle
2023-12-10,13:24:00,54 °F,53 °F,97 %,CALM,0 mph,0 mph,29.82 in,0.0 in,Light Rain
2023-12-10,13:38:00,54 °F,53 °F,97 %,CALM,0 mph,0 mph,29.82 in,0.0 in,Light Rain
2023-12-10,13:51:00,55 °F,53 °F,93 %,VAR,5 mph,0 mph,29.82 in,0.0 in,Light Rain
2023-12-10,14:10:00,55 °F,53 °F,93 %,CALM,0 mph,0 mph,29.80 in,0.0 in,Rain
2023-12-10,14:51:00,57 °F,56 °F,96 %,CALM,0 mph,0 mph,29.79 in,0.1 in,Light Rain
2023-12-10,15:06:00,58 °F,57 °F,97 %,S,6 mph,0 mph,29.79 in,0.0 in,Rain
2023-12-10,15:51:00,59 °F,58 °F,96 %,SSE,8 mph,18 mph,29.77 in,0.1 in,Light Rain
2023-12-10,16:10:00,60 °F,58 °F,93 %,SE,6 mph,0 mph,29.76 in,0.0 in,Light Rain
2023-12-10,16:51:00,58 °F,57 °F,97 %,SE,5 mph,0 mph,29.74 in,0.0 in,Mist
2023-12-24,13:51:00,47 °F,40 °F,77 %,CALM,0 mph,0 mph,30.37 in,0.0 in,Cloudy
2023-12-24,14:51:00,47 °F,41 °F,80 %,CALM,0 mph,0 mph,30.36 in,0.0 in,Cloudy
2023-12-24,15:51:00,47 °F,41 °F,80 %,CALM,0 mph,0 mph,30.36 in,0.0 in,Cloudy
2023-12-24,16:51:00,46 °F,40 °F,79 %,SSW,3 mph,0 mph,30.37 in,0.0 in,Cloudy
2024-9-19,23:51:00,69 °F,60 °F,73 %,NE,5 mph,0 mph,29.94 in,0.0 in,Fair
2024-9-19,20:51:00,76 °F,61 °F,60 %,NNE,3 mph,0 mph,29.85 in,0.0 in,Fair
2024-9-19,21:51:00,74 °F,58 °F,57 %,NNE,3 mph,0 mph,29.85 in,0.0 in,Fair
2024-9-19,22:51:00,73 °F,59 °F,61 %,N,3 mph,0 mph,29.86 in,0.0 in,Fair
2024-9-29,13:51:00,60 °F,60 °F,100 %,NNE,6 mph,0 mph,30.00 in,0.1 in,Light Rain
2024-9-29,13:58:00,61 °F,60 °F,97 %,NNE,7 mph,0 mph,30.00 in,0.0 in,Light Rain
2024-9-29,14:51:00,60 °F,59 °F,96 %,NNE,6 mph,0 mph,29.99 in,0.1 in,Rain
2024-9-29,15:51:00,60 °F,60 °F,100 %,NE,3 mph,0 mph,29.99 in,0.0 in,Rain
2024-9-29,16:51:00,60 °F,59 °F,96 %,NNE,6 mph,0 mph,30.00 in,0.1 in,Light Rain
2024-10-14,23:51:00,54 °F,49 °F,83 %,N,8 mph,0 mph,29.63 in,0.0 in,Fair
2024-10-14,20:51:00,48 °F,34 °F,58 %,NW,12 mph,0 mph,29.83 in,0.0 in,Partly Cloudy
2024-10-14,21:51:00,47 °F,34 °F,61 %,NW,9 mph,21 mph,29.85 in,0.0 in,Fair
2024-10-14,22:51:00,46 °F,34 °F,63 %,NW,8 mph,0 mph,29.84 in,0.0 in,Fair
2024-10-31,23:51:00,60 °F,52 °F,75 %,SW,6 mph,0 mph,30.16 in,0.0 in,Fair
2024-10-31,20:51:00,73 °F,56 °F,55 %,SSW,10 mph,0 mph,29.97 in,0.0 in,Fair
2024-10-31,21:51:00,72 °F,57 °F,59 %,SSW,10 mph,0 mph,29.97 in,0.0 in,Fair
2024-10-31,22:51:00,71 °F,57 °F,61 %,S,9 mph,0 mph,29.95 in,0.0 in,Fair
2024-11-17,13:51:00,63 °F,24 °F,23 %,WNW,7 mph,0 mph,29.98 in,0.0 in,Fair
2024-11-17,14:51:00,62 °F,19 °F,19 %,CALM,0 mph,0 mph,29.97 in,0.0 in,Smoke
2024-11-17,15:51:00,62 °F,22 °F,21 %,CALM,0 mph,0 mph,29.96 in,0.0 in,Smoke
2024-11-17,16:51:00,57 °F,23 °F,27 %,N,3 mph,0 mph,29.96 in,0.0 in,Fair
2024-12-1,13:51:00,37 °F,11 °F,34 %,W,14 mph,24 mph,30.02 in,0.0 in,Fair
2024-12-1,14:51:00,37 °F,11 °F,34 %,W,13 mph,22 mph,30.02 in,0.0 in,Fair
2024-12-1,15:51:00,36 °F,10 °F,34 %,WNW,9 mph,0 mph,30.03 in,0.0 in,Partly Cloudy
2024-12-1,16:51:00,35 °F,10 °F,35 %,VAR,7 mph,20 mph,30.05 in,0.0 in,Cloudy
2024-12-22,13:51:00,20 °F,0 °F,42 %,NW,12 mph,17 mph,30.45 in,0.0 in,Fair
2024-12-22,14:51:00,20 °F,0 °F,42 %,NNW,12 mph,0 mph,30.46 in,0.0 in,Fair
2024-12-22,15:51:00,20 °F,-1 °F,40 %,NNW,8 mph,0 mph,30.49 in,0.0 in,Fair
2024-12-22,16:51:00,19 °F,0 °F,43 %,NNW,8 mph,0 mph,30.52 in,0.0 in,Fair
2025-1-5,16:51:00,30 °F,11 °F,45 %,NW,10 mph,26 mph,30.03 in,0.0 in,Fair
2025-1-5,17:51:00,30 °F,11 °F,45 %,WNW,13 mph,25 mph,30.03 in,0.0 in,Fair
2025-1-5,18:51:00,30 °F,12 °F,47 %,WNW,13 mph,22 mph,30.03 in,0.0 in,Fair
2025-1-5,19:51:00,29 °F,12 °F,49 %,WNW,13 mph,0 mph,30.03 in,0.0 in,Fair
