Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Jose Cortez,Los,Angeles,Valley,JC;,Oregon,State,https://www.profootballarchives.com/players/c/cort00800.html
Jon Corto,Sacred,Heart,3,2008,2010,43,https://www.profootballarchives.com/players/c/cort01000.html
Blake Corum,Michigan,1,2024,2024,17,1,https://www.profootballarchives.com/players/c/coru00100.html
Anthony Corvino,Southern,Connecticut,State,1,1987,1987,https://www.profootballarchives.com/players/c/corv00200.html
Quentin Coryatt,Texas,A&M,7,1992,1999,82,https://www.profootballarchives.com/players/c/cory00400.html
Red Corzine,Davis,&,Elkins,6,1933,1937,https://www.profootballarchives.com/players/c/corz00200.html
Doug Cosbie,Holy,Cross;,DeAnza,JC;,Santa,Clara,https://www.profootballarchives.com/players/c/cosb00200.html
Quan Cosby,Texas,4,2009,2012,44,0,https://www.profootballarchives.com/players/c/cosb00400.html
Bruce Coslet,Pacific,8,1969,1976,101,19,https://www.profootballarchives.com/players/c/cosl00200.html
Samuel Cosmi,Texas,4,2021,2024,57,49,https://www.profootballarchives.com/players/c/cosm00100.html
Don Cosner,Montana,State,1,1939,1939,1,https://www.profootballarchives.com/players/c/cosn00200.html
Eric Coss,Temple,1,1987,1987,3,3,https://www.profootballarchives.com/players/c/coss00200.html
Dave Costa,Northeastern,Colorado,JC;,Utah,12,1963,https://www.profootballarchives.com/players/c/cost00200.html
Dave Costa,Wisconsin,1,2001,2001,14,0,https://www.profootballarchives.com/players/c/cost00230.html
Paul Costa,Notre,Dame,8,1965,1972,100,https://www.profootballarchives.com/players/c/cost00400.html
Phil Costa,Maryland,4,2010,2013,26,20,https://www.profootballarchives.com/players/c/cost00420.html
Blake Costanzo,Lafayette,7,2007,2013,91,1,https://www.profootballarchives.com/players/c/cost00480.html
Brad Costello,Michigan,State;,Boston,University,2,1998,https://www.profootballarchives.com/players/c/cost00700.html
Joe Costello,Central,Connecticut,State,4,1986,1989,https://www.profootballarchives.com/players/c/cost00800.html
Tom Costello,Miami,(Florida);,Dayton,2,1964,1965,https://www.profootballarchives.com/players/c/cost01000.html
Vince Costello,Ohio,University,12,1957,1968,147,https://www.profootballarchives.com/players/c/cost01400.html
Howard Coster,Maryland,1,1921,1921,1,0,https://www.profootballarchives.com/players/c/cost01600.html
Ray Costict,Mississippi,State,3,1977,1979,46,https://www.profootballarchives.com/players/c/cost01800.html
Doug Costin,Miami,(Ohio),2,2020,2021,14,https://www.profootballarchives.com/players/c/cost01880.html
Junius Coston,North,Carolina,A&T,State,3,2005,https://www.profootballarchives.com/players/c/cost01950.html
Zed Coston,Texas,A&M,1,1939,1939,1,https://www.profootballarchives.com/players/c/cost02000.html
Chad Cota,Oregon,8,1995,2002,125,82,https://www.profootballarchives.com/players/c/cota00200.html
Jerricho Cotchery,North,Carolina,State,12,2004,2015,https://www.profootballarchives.com/players/c/cotc00200.html
Jeff Cothran,Ohio,State,3,1994,1996,39,https://www.profootballarchives.com/players/c/coth00100.html
Paige Cothren,Mississippi,3,1957,1959,31,0,https://www.profootballarchives.com/players/c/coth00200.html
Mark Cotney,New,Mexico,Highlands;,Cameron,9,1975,https://www.profootballarchives.com/players/c/cotn00200.html
Brad Cottam,Tennessee,2,2008,2009,24,8,https://www.profootballarchives.com/players/c/cott00010.html
Barney Cotton,Nebraska,3,1979,1981,45,11,https://www.profootballarchives.com/players/c/cott00200.html
Craig Cotton,Youngstown,State,6,1969,1975,77,https://www.profootballarchives.com/players/c/cott00400.html
Fest Cotton,Dayton,1,1972,1972,3,0,https://www.profootballarchives.com/players/c/cott00600.html
Fod Cotton,Notre,Dame,2,1923,1925,15,https://www.profootballarchives.com/players/c/cott00800.html
Jeff Cotton,Pima,CC;,Idaho,1,2021,2021,https://www.profootballarchives.com/players/c/cott00865.html
Kenyon Cotton,Louisiana-Lafayette,2,1997,1998,27,0,https://www.profootballarchives.com/players/c/cott00900.html
Lester Cotton,Alabama,6,2019,2024,45,8,https://www.profootballarchives.com/players/c/cott00960.html
Marcus Cotton,Southern,California,5,1988,1991,44,https://www.profootballarchives.com/players/c/cott01000.html
Russ Cotton,Texas-El,Paso,1,1942,1942,11,https://www.profootballarchives.com/players/c/cott01200.html
Bill Cottrell,Delaware,Valley,5,1967,1972,63,https://www.profootballarchives.com/players/c/cott01400.html
Dana Cottrell,Syracuse,1,1998,1998,2,0,https://www.profootballarchives.com/players/c/cott01500.html
Nathan Cottrell,Georgia,Tech,2,2020,2021,12,https://www.profootballarchives.com/players/c/cott01570.html
Ted Cottrell,Delaware,Valley,2,1969,1970,24,https://www.profootballarchives.com/players/c/cott01600.html
Tim Couch,Kentucky,5,1999,2003,62,59,https://www.profootballarchives.com/players/c/couc00400.html
Carter Coughlin,Minnesota,5,2020,2024,57,2,https://www.profootballarchives.com/players/c/coug00090.html
Danny Coughlin,St.,Thomas,(Minnesota);,Notre,Dame,1,https://www.profootballarchives.com/players/c/coug00200.html
Frank Coughlin,Notre,Dame,3,1921,1921,9,https://www.profootballarchives.com/players/c/coug00400.html
Isaiah Coulter,Rhode,Island,2,2020,2021,3,https://www.profootballarchives.com/players/c/coul00135.html
Tex Coulter,Army,6,1946,1952,69,57,https://www.profootballarchives.com/players/c/coul00200.html
Ulysses Coumier,Louisiana,College,1,1929,1929,2,https://www.profootballarchives.com/players/c/coum00200.html
Blake Countess,Michigan;,Auburn,5,2016,2020,45,https://www.profootballarchives.com/players/c/coun00190.html
Johnny Counts,Illinois,2,1962,1963,17,1,https://www.profootballarchives.com/players/c/coun00200.html
Jerome Couplin,William,&,Mary,2,2014,2015,https://www.profootballarchives.com/players/c/coup00150.html
Al Couppee,Iowa,1,1946,1946,8,8,https://www.profootballarchives.com/players/c/coup00200.html
Steve Courson,South,Carolina,8,1978,1985,103,https://www.profootballarchives.com/players/c/cour00200.html
Gerry Courtney,Syracuse,1,1942,1942,5,0,https://www.profootballarchives.com/players/c/cour00400.html
Matt Courtney,Idaho,State,1,1987,1987,3,https://www.profootballarchives.com/players/c/cour00600.html
Vince Courville,Ranger,JC;,Texas,Southern;,Rice,1,https://www.profootballarchives.com/players/c/cour00800.html
Terry Cousin,South,Carolina,12,1997,2008,178,https://www.profootballarchives.com/players/c/cous00100.html
Tom Cousineau,Ohio,State,6,1982,1987,66,https://www.profootballarchives.com/players/c/cous00200.html
Brad Cousino,Miami,(Ohio),3,1975,1977,23,https://www.profootballarchives.com/players/c/cous00400.html
Kirk Cousins,Michigan,State,13,2012,2024,164,https://www.profootballarchives.com/players/c/cous00610.html
Oniel Cousins,Texas-El,Paso,7,2008,2014,75,https://www.profootballarchives.com/players/c/cous00650.html
Keke Coutee,Texas,Tech,5,2018,2022,33,https://www.profootballarchives.com/players/c/cout00120.html
Larry Coutre,Notre,Dame,3,1950,1953,22,https://www.profootballarchives.com/players/c/cout00200.html
Brandon Coutu,Georgia,1,2011,2011,1,0,https://www.profootballarchives.com/players/c/cout00350.html
Jim Covert,Pittsburgh,8,1983,1990,111,110,https://www.profootballarchives.com/players/c/cove00200.html
Britain Covey,Utah,3,2022,2024,39,1,https://www.profootballarchives.com/players/c/cove00300.html
Chris Covington,Indiana,2,2018,2019,8,0,https://www.profootballarchives.com/players/c/covi00087.html
Christian Covington,Rice,8,2015,2022,102,32,https://www.profootballarchives.com/players/c/covi00090.html
Damien Covington,North,Carolina,State,3,1995,1997,https://www.profootballarchives.com/players/c/covi00100.html
Jaime Covington,Syracuse,1,1987,1987,2,0,https://www.profootballarchives.com/players/c/covi00200.html
John Covington,Notre,Dame,1,1994,1994,3,https://www.profootballarchives.com/players/c/covi00400.html
Scott Covington,Miami,(Florida),2,1999,2002,4,https://www.profootballarchives.com/players/c/covi00450.html
Tony Covington,Virginia,4,1991,1995,42,15,https://www.profootballarchives.com/players/c/covi00600.html
Bob Cowan,Indiana,3,1947,1949,34,17,https://www.profootballarchives.com/players/c/cowa00200.html
Charlie Cowan,New,Mexico,Highlands,15,1961,1975,https://www.profootballarchives.com/players/c/cowa00400.html
Larry Cowan,Jackson,State,2,1982,1982,8,https://www.profootballarchives.com/players/c/cowa00600.html
Les Cowan,McMurry,1,1951,1951,12,1,https://www.profootballarchives.com/players/c/cowa00800.html
Rashaad Coward,Old,Dominion,5,2017,2022,39,https://www.profootballarchives.com/players/c/cowa00990.html
Byron Cowart,Auburn;,Maryland,4,2019,2024,51,https://www.profootballarchives.com/players/c/cowa00995.html
Sam Cowart,Florida,State,8,1998,2005,100,https://www.profootballarchives.com/players/c/cowa01200.html
Bill Cowher,North,Carolina,State,4,1980,1984,https://www.profootballarchives.com/players/c/cowh00200.html
Gerry Cowhig,Notre,Dame,5,1947,1951,56,https://www.profootballarchives.com/players/c/cowh00400.html
Jacob Cowing,Texas-El,Paso;,Arizona,1,2024,2024,https://www.profootballarchives.com/players/c/cowi00190.html
Al Cowlings,San,Francisco,CC;,Southern,California,9,https://www.profootballarchives.com/players/c/cowl00200.html
John Cowne,Virginia,Tech,1,1987,1987,3,https://www.profootballarchives.com/players/c/cown00200.html
James Cowser,Southern,Utah,2,2016,2017,22,https://www.profootballarchives.com/players/c/cows00300.html
Delbert Cowsette,Maryland,2,2001,2002,32,0,https://www.profootballarchives.com/players/c/cows00400.html
Aaron Cox,Arizona,State,6,1988,1993,82,https://www.profootballarchives.com/players/c/cox000200.html
Arthur Cox,Texas,Southern,11,1983,1991,137,https://www.profootballarchives.com/players/c/cox000400.html
Billy Cox,Duke,3,1951,1955,27,22,https://www.profootballarchives.com/players/c/cox000600.html
Brenton Cox,Georgia;,Florida,2,2023,2024,11,https://www.profootballarchives.com/players/c/cox000875.html
Bryan Cox,Western,Illinois,12,1991,2002,165,https://www.profootballarchives.com/players/c/cox000900.html
Bryan Cox,Florida,5,2017,2020,26,2,https://www.profootballarchives.com/players/c/cox000901.html
Chandler Cox,Auburn,2,2019,2020,21,6,https://www.profootballarchives.com/players/c/cox001105.html
Curome Cox,Maryland,4,2005,2007,43,5,https://www.profootballarchives.com/players/c/cox001130.html
Demetrious Cox,Michigan,State,1,2017,2017,4,https://www.profootballarchives.com/players/c/cox001157.html
Derek Cox,William,&,Mary,5,2009,2013,https://www.profootballarchives.com/players/c/cox001160.html
Fletcher Cox,Mississippi,State,12,2012,2023,188,https://www.profootballarchives.com/players/c/cox001190.html
Fred Cox,Pittsburgh,15,1963,1977,210,0,https://www.profootballarchives.com/players/c/cox001200.html
Greg Cox,Hartnell,JC;,San,Jose,State,4,https://www.profootballarchives.com/players/c/cox001400.html
Jabril Cox,North,Dakota,State;,Louisiana,State,3,https://www.profootballarchives.com/players/c/cox001485.html
Jeremy Cox,Old,Dominion,1,2020,2020,7,https://www.profootballarchives.com/players/c/cox001540.html
Jim Cox,Stanford,1,1948,1948,14,0,https://www.profootballarchives.com/players/c/cox001600.html
Jim Cox,Miami,(Florida),1,1968,1968,13,https://www.profootballarchives.com/players/c/cox001800.html
Kennard Cox,Pittsburgh,4,2008,2011,29,0,https://www.profootballarchives.com/players/c/cox001900.html
Larry Cox,Abilene,Christian,3,1966,1968,33,https://www.profootballarchives.com/players/c/cox002000.html
Michael Cox,Michigan;,Massachusetts,2,2013,2014,18,https://www.profootballarchives.com/players/c/cox002240.html
Mike Cox,Georgia,Tech,5,2008,2012,56,https://www.profootballarchives.com/players/c/cox002340.html
Morgan Cox,Tennessee,15,2010,2024,233,0,https://www.profootballarchives.com/players/c/cox002370.html
Norm Cox,Texas,Christian,2,1946,1947,6,https://www.profootballarchives.com/players/c/cox002400.html
Perrish Cox,Oklahoma,State,7,2010,2016,81,https://www.profootballarchives.com/players/c/cox002500.html
Renard Cox,Lackawanna,JC;,Maryland,1,2001,2001,https://www.profootballarchives.com/players/c/cox002550.html
Ron Cox,Fresno,State,8,1990,1997,113,https://www.profootballarchives.com/players/c/cox002900.html
Steve Cox,Arkansas,8,1981,1988,89,0,https://www.profootballarchives.com/players/c/cox003000.html
Tom Cox,Southern,California,1,1987,1987,3,https://www.profootballarchives.com/players/c/cox003400.html
Torrie Cox,Pittsburgh,5,2004,2009,56,4,https://www.profootballarchives.com/players/c/cox003600.html
Brock Coyle,Montana,5,2014,2018,52,16,https://www.profootballarchives.com/players/c/coyl00100.html
Eric Coyle,Colorado,1,1987,1987,3,3,https://www.profootballarchives.com/players/c/coyl00200.html
Frank Coyle,St.,Ambrose;,Detroit,Mercy,1,1926,https://www.profootballarchives.com/players/c/coyl00400.html
Ross Coyle,Oklahoma,1,1961,1961,13,0,https://www.profootballarchives.com/players/c/coyl00600.html
Tyler Coyle,Connecticut;,Purdue,2,2021,2022,3,https://www.profootballarchives.com/players/c/coyl01000.html
Claude Crabb,Monterey,Peninsula,JC;,Southern,California;,Colorado,https://www.profootballarchives.com/players/c/crab00200.html
Bob Crable,Notre,Dame,6,1982,1987,66,https://www.profootballarchives.com/players/c/crab00400.html
Shawn Crable,Michigan,1,2010,2010,6,0,https://www.profootballarchives.com/players/c/crab00450.html
Clem Crabtree,Wake,Forest,2,1940,1941,18,https://www.profootballarchives.com/players/c/crab00600.html
Clyde Crabtree,Northwestern;,Florida,2,1930,1930,15,https://www.profootballarchives.com/players/c/crab00800.html
Eric Crabtree,Pittsburgh,7,1966,1971,83,60,https://www.profootballarchives.com/players/c/crab01000.html
Michael Crabtree,Texas,Tech,11,2009,2019,143,https://www.profootballarchives.com/players/c/crab01400.html
Tom Crabtree,Miami,(Ohio),4,2010,2013,53,https://www.profootballarchives.com/players/c/crab01600.html
River Cracraft,Washington,State,7,2018,2024,53,https://www.profootballarchives.com/players/c/crac00200.html
Nat Craddock,Parsons,1,1963,1963,3,0,https://www.profootballarchives.com/players/c/crad00200.html
Donnie Craft,Louisville,3,1982,1984,25,4,https://www.profootballarchives.com/players/c/craf00200.html
Jason Craft,Denver,JC;,Colorado,State,11,1999,https://www.profootballarchives.com/players/c/craf00350.html
Russ Craft,Alabama,9,1946,1954,98,91,https://www.profootballarchives.com/players/c/craf00400.html
Jerry Crafts,Oklahoma;,Louisville,5,1992,1998,54,https://www.profootballarchives.com/players/c/craf00600.html
Clark Craig,Oklahoma,Baptist;,Pennsylvania,1,1925,1925,https://www.profootballarchives.com/players/c/crai00200.html
Dameyune Craig,Auburn,2,2000,2001,6,0,https://www.profootballarchives.com/players/c/crai00300.html
Dobie Craig,Baylor;,Howard,Payne,3,1962,1964,https://www.profootballarchives.com/players/c/crai00400.html
Larry Craig,South,Carolina,11,1939,1949,119,https://www.profootballarchives.com/players/c/crai00600.html
Neal Craig,Fisk,6,1971,1976,79,65,https://www.profootballarchives.com/players/c/crai00800.html
Paco Craig,UCLA,1,1988,1988,8,0,https://www.profootballarchives.com/players/c/crai01000.html
Reggie Craig,Arkansas,4,1975,1977,24,0,https://www.profootballarchives.com/players/c/crai01200.html
Roger Craig,Nebraska,11,1983,1993,165,133,https://www.profootballarchives.com/players/c/crai01400.html
Steve Craig,Northwestern,5,1974,1978,72,1,https://www.profootballarchives.com/players/c/crai01600.html
Milt Crain,Baylor,1,1944,1944,10,4,https://www.profootballarchives.com/players/c/crai01800.html
Joe Crakes,South,Dakota,2,1932,1933,9,https://www.profootballarchives.com/players/c/crak00200.html
Joe Crakes,South,Dakota,2,1932,1933,9,https://www.profootballarchives.com/players/c/cram00100.html
Casey Cramer,Dartmouth,5,2004,2008,36,4,https://www.profootballarchives.com/players/c/cram00230.html
Earl Cramer,Hamline,7,1920,1926,54,49,https://www.profootballarchives.com/players/c/cram00250.html
Dennis Crane,San,Bernardino,Valley,JC;,Southern,California,https://www.profootballarchives.com/players/c/cran00400.html
Gary Crane,Arkansas,State,1,1969,1969,6,https://www.profootballarchives.com/players/c/cran00600.html
Paul Crane,Alabama,7,1966,1972,88,22,https://www.profootballarchives.com/players/c/cran00800.html
Jack Crangle,Illinois,1,1923,1923,9,8,https://www.profootballarchives.com/players/c/cran01000.html
Mike Crangle,Cincinnati;,Tennessee-Martin,1,1972,1972,13,https://www.profootballarchives.com/players/c/cran01200.html
Bill Crass,Louisiana,State,1,1937,1937,3,https://www.profootballarchives.com/players/c/cras00200.html
Bill Craven,Harvard,1,1976,1976,13,0,https://www.profootballarchives.com/players/c/crav00200.html
Su'a Cravens,Southern,California,2,2016,2018,16,https://www.profootballarchives.com/players/c/crav00360.html
Aaron Craver,El,Camino,JC;,Fresno,State,8,https://www.profootballarchives.com/players/c/crav00400.html
Keyuo Craver,Nebraska,2,2002,2003,22,1,https://www.profootballarchives.com/players/c/crav00800.html
Aaron Crawford,North,Carolina,1,2020,2020,1,https://www.profootballarchives.com/players/c/craw00151.html
Bill Crawford,British,Columbia,1,1960,1960,4,https://www.profootballarchives.com/players/c/craw00200.html
Casey Crawford,Virginia,3,2000,2002,15,1,https://www.profootballarchives.com/players/c/craw00350.html
Charles Crawford,Oklahoma,State,2,1986,1987,18,https://www.profootballarchives.com/players/c/craw00400.html
Chief Crawford,Miami,(Ohio),4,1920,1923,11,https://www.profootballarchives.com/players/c/craw00410.html
Denver Crawford,Tennessee,1,1948,1948,8,6,https://www.profootballarchives.com/players/c/craw00600.html
Derrick Crawford,Memphis,1,1986,1986,10,0,https://www.profootballarchives.com/players/c/craw00800.html
Eddie Crawford,Mississippi,1,1957,1957,12,0,https://www.profootballarchives.com/players/c/craw01000.html
Elbert Crawford,Arkansas,2,1990,1991,30,16,https://www.profootballarchives.com/players/c/craw01100.html
Fred Crawford,Duke,1,1935,1935,6,0,https://www.profootballarchives.com/players/c/craw01200.html
Hilton Crawford,Grambling,State,1,1969,1969,7,https://www.profootballarchives.com/players/c/craw01400.html
Jack Crawford,Penn,State,9,2012,2020,109,https://www.profootballarchives.com/players/c/craw01500.html
James Crawford,Illinois,2,2018,2019,19,0,https://www.profootballarchives.com/players/c/craw01520.html
Jim Crawford,Wyoming,5,1960,1964,54,27,https://www.profootballarchives.com/players/c/craw01600.html
Keith Crawford,Howard,Payne,6,1993,1999,62,https://www.profootballarchives.com/players/c/craw01700.html
Mike Crawford,Moorpark,JC;,Arizona,State,1,1987,https://www.profootballarchives.com/players/c/craw02000.html
Mike Crawford,Nevada-Reno,1,1997,1997,7,0,https://www.profootballarchives.com/players/c/craw02100.html
Mush Crawford,Beloit;,Lake,Forest;,Illinois,4,1925,https://www.profootballarchives.com/players/c/craw02200.html
Richard Crawford,Saddleback,JC;,Southern,Methodist,1,2012,https://www.profootballarchives.com/players/c/craw02360.html
Rufus Crawford,Virginia,State,1,1978,1978,16,https://www.profootballarchives.com/players/c/craw02400.html
Tim Crawford,Texas,Tech,1,1987,1987,3,https://www.profootballarchives.com/players/c/craw02600.html
Tyrone Crawford,Bakersfield,CC;,Boise,State,8,2012,https://www.profootballarchives.com/players/c/craw02620.html
Vernon Crawford,San,Francisco,CC;,Florida,State,3,https://www.profootballarchives.com/players/c/craw02800.html
Xavier Crawford,Oregon,State;,Central,Michigan,5,2019,https://www.profootballarchives.com/players/c/craw02860.html
Ken Crawley,Colorado,7,2016,2021,55,25,https://www.profootballarchives.com/players/c/craw04000.html
Dick Crayne,Iowa,2,1936,1937,22,16,https://www.profootballarchives.com/players/c/cray00200.html
Patrick Crayton,Northwestern,Oklahoma,State,8,2004,2011,https://www.profootballarchives.com/players/c/cray00600.html
Gabe Crecion,UCLA,1,2004,2004,1,0,https://www.profootballarchives.com/players/c/crec00200.html
Bob Creech,Texas,Christian,3,1971,1973,18,https://www.profootballarchives.com/players/c/cree00200.html
Lou Creekmur,William,&,Mary,10,1950,1959,https://www.profootballarchives.com/players/c/cree00400.html
Bill Cregar,Holy,Cross,2,1947,1948,24,https://www.profootballarchives.com/players/c/creg00200.html
Milan Creighton,Arkansas,7,1931,1937,54,37,https://www.profootballarchives.com/players/c/crei00200.html
Ted Cremer,Auburn,4,1946,1948,30,18,https://www.profootballarchives.com/players/c/crem00200.html
Carl Crennel,West,Virginia,1,1970,1970,3,https://www.profootballarchives.com/players/c/cren00200.html
Leon Crenshaw,Tuskegee,1,1968,1968,10,0,https://www.profootballarchives.com/players/c/cren00450.html
Willis Crenshaw,Kansas,State,7,1964,1970,96,https://www.profootballarchives.com/players/c/cren00600.html
Bobby Crespino,Mississippi,8,1961,1968,107,21,https://www.profootballarchives.com/players/c/cres00200.html
Smiley Creswell,Columbia,Basin,JC;,Michigan,State,1,https://www.profootballarchives.com/players/c/cres00400.html
Ron Crews,Notre,Dame;,Nevada-Las,Vegas,1,1980,https://www.profootballarchives.com/players/c/crew00200.html
Terry Crews,Western,Michigan,3,1991,1995,32,https://www.profootballarchives.com/players/c/crew00400.html
James Cribbs,Memphis,1,1989,1989,7,0,https://www.profootballarchives.com/players/c/crib00200.html
Joe Cribbs,Auburn,9,1980,1988,102,70,https://www.profootballarchives.com/players/c/crib00400.html
Josh Cribbs,Kent,State,10,2005,2014,136,https://www.profootballarchives.com/players/c/crib00430.html
Scott Crichton,Oregon,State,2,2014,2015,21,https://www.profootballarchives.com/players/c/cric00050.html
Jared Crick,Nebraska,5,2012,2016,79,47,https://www.profootballarchives.com/players/c/cric00100.html
Bernie Crimmins,Notre,Dame,1,1945,1945,8,https://www.profootballarchives.com/players/c/crim00200.html
Juron Criner,Arizona,2,2012,2013,13,0,https://www.profootballarchives.com/players/c/crin00200.html
Hal Crisler,San,Jose,State;,Iowa,State,5,https://www.profootballarchives.com/players/c/cris00200.html
Joel Crisman,Southern,California,1,1996,1996,9,https://www.profootballarchives.com/players/c/cris00450.html
Shad Criss,Missouri,1,2000,2000,3,0,https://www.profootballarchives.com/players/c/cris00510.html
Cris Crissy,Princeton,1,1981,1981,1,0,https://www.profootballarchives.com/players/c/cris00550.html
Chuck Crist,Penn,State,7,1972,1978,92,https://www.profootballarchives.com/players/c/cris00600.html
Jeff Criswell,Graceland,12,1987,1998,171,146,https://www.profootballarchives.com/players/c/cris00800.html
Kirby Criswell,Kansas,2,1980,1981,6,0,https://www.profootballarchives.com/players/c/cris01000.html
Ray Criswell,Florida,2,1987,1988,19,0,https://www.profootballarchives.com/players/c/cris01200.html
Hank Critchfield,Wooster,1,1931,1931,9,9,https://www.profootballarchives.com/players/c/crit00200.html
Larry Critchfield,Grove,City,1,1933,1933,11,https://www.profootballarchives.com/players/c/crit00400.html
Ken Criter,Wisconsin,6,1969,1974,75,1,https://www.profootballarchives.com/players/c/crit00800.html
Ray Crittenden,Virginia,Tech,3,1993,1997,34,https://www.profootballarchives.com/players/c/crit01100.html
Jack Crittendon,Wayne,State,(Michigan),1,1954,1954,https://www.profootballarchives.com/players/c/crit01200.html
Jim Crocicchia,Pennsylvania,1,1987,1987,1,1,https://www.profootballarchives.com/players/c/croc00200.html
Chris Crocker,Marshall,12,2003,2013,151,110,https://www.profootballarchives.com/players/c/croc00230.html
Bobby Crockett,Arkansas,3,1966,1969,28,13,https://www.profootballarchives.com/players/c/croc00400.html
Damarea Crockett,Missouri,1,2021,2021,12,0,https://www.profootballarchives.com/players/c/croc00440.html
Henri Crockett,Florida,State,7,1997,2003,103,https://www.profootballarchives.com/players/c/croc00500.html
John Crockett,North,Dakota,State,1,2015,2015,https://www.profootballarchives.com/players/c/croc00551.html
Monte Crockett,New,Mexico,Highlands,3,1960,1962,https://www.profootballarchives.com/players/c/croc00600.html
Ray Crockett,Baylor,14,1989,2002,214,174,https://www.profootballarchives.com/players/c/croc00800.html
Willis Crockett,Georgia,Tech,1,1990,1990,13,https://www.profootballarchives.com/players/c/croc01000.html
Zack Crockett,Hinds,CC;,Florida,State,14,1995,https://www.profootballarchives.com/players/c/croc01200.html
Mike Croel,Nebraska,7,1991,1998,102,84,https://www.profootballarchives.com/players/c/croe00200.html
Abe Croft,North,Texas;,Southern,Methodist,2,1944,https://www.profootballarchives.com/players/c/crof00200.html
Don Croft,Texas-El,Paso,4,1972,1976,34,https://www.profootballarchives.com/players/c/crof00400.html
Harrison Croft,Wisconsin-Platteville,1,1924,1924,2,1,https://www.profootballarchives.com/players/c/crof00600.html
Tiny Croft,Ripon,6,1942,1947,53,20,https://www.profootballarchives.com/players/c/crof00800.html
Win Croft,Utah,2,1935,1936,20,6,https://www.profootballarchives.com/players/c/crof01000.html
Don Croftcheck,Indiana,3,1965,1967,35,11,https://www.profootballarchives.com/players/c/crof01200.html
Antonio Cromartie,Florida,State,11,2006,2016,162,https://www.profootballarchives.com/players/c/crom00030.html
Marcus Cromartie,Wisconsin,4,2014,2017,22,1,https://www.profootballarchives.com/players/c/crom00055.html
Da'Mon Cromartie-Smith,Texas-El,Paso,3,2011,2013,10,https://www.profootballarchives.com/players/c/crom00070.html
Nolan Cromwell,Kansas,11,1977,1987,161,124,https://www.profootballarchives.com/players/c/crom00200.html
Pete Cronan,Boston,College,9,1977,1985,90,https://www.profootballarchives.com/players/c/cron00200.html
Bill Cronin,Boston,College,4,1926,1929,33,https://www.profootballarchives.com/players/c/cron00600.html
Bill Cronin,Boston,College,2,1965,1966,16,https://www.profootballarchives.com/players/c/cron01000.html
Gene Cronin,Sacramento,CC;,Pacific,7,1956,1962,https://www.profootballarchives.com/players/c/cron01400.html
Jack Cronin,Boston,College,4,1927,1930,42,https://www.profootballarchives.com/players/c/cron01800.html
Jerry Cronin,Rutgers,1,1932,1932,4,1,https://www.profootballarchives.com/players/c/cron02000.html
Lawrence Cronin,St.,Mary�s,(Minnesota),1,1927,1927,https://www.profootballarchives.com/players/c/cron02100.html
Tommy Cronin,Loras;,Marquette,1,1922,1922,4,https://www.profootballarchives.com/players/c/cron02200.html
Coy Cronk,Indiana;,Iowa,1,2022,2022,3,https://www.profootballarchives.com/players/c/cron02280.html
Doc Cronkite,Kansas,State,1,1934,1934,6,https://www.profootballarchives.com/players/c/cron02400.html
Al Crook,Washington,&,Jefferson,2,1925,1926,https://www.profootballarchives.com/players/c/croo00200.html
Corey Croom,Ball,State,3,1993,1995,43,https://www.profootballarchives.com/players/c/croo00400.html
Jason Croom,Tennessee,2,2018,2020,19,3,https://www.profootballarchives.com/players/c/croo00480.html
Larry Croom,Arizona;,Nevada-Las,Vegas,1,2004,2004,https://www.profootballarchives.com/players/c/croo00500.html
Sylvester Croom,Alabama,1,1975,1975,1,1,https://www.profootballarchives.com/players/c/croo00600.html
Chris Crooms,Texas,A&M,1,1992,1992,16,https://www.profootballarchives.com/players/c/croo00800.html
Marshall Cropper,Maryland-Eastern,Shore,3,1967,1969,16,https://www.profootballarchives.com/players/c/crop00200.html
Cleveland Crosby,Purdue;,Arizona,1,1982,1982,9,https://www.profootballarchives.com/players/c/cros00200.html
Cliff Crosby,Maryland,4,1999,2003,45,0,https://www.profootballarchives.com/players/c/cros00300.html
Mason Crosby,Colorado,17,2007,2023,261,0,https://www.profootballarchives.com/players/c/cros00350.html
Maxx Crosby,Eastern,Michigan,6,2019,2024,95,https://www.profootballarchives.com/players/c/cros00352.html
Phil Crosby,Coffeyville,CC;,Tennessee,3,2001,2003,https://www.profootballarchives.com/players/c/cros00370.html
Ron Crosby,Penn,State,6,1978,1983,83,https://www.profootballarchives.com/players/c/cros00400.html
Steve Crosby,Fort,Hays,State,3,1974,1976,https://www.profootballarchives.com/players/c/cros00600.html
Tyrell Crosby,Oregon,3,2018,2020,38,18,https://www.profootballarchives.com/players/c/cros00650.html
Alan Cross,Memphis,3,2016,2018,36,7,https://www.profootballarchives.com/players/c/cros00780.html
Billy Cross,West,Texas,A&M,3,1951,1953,https://www.profootballarchives.com/players/c/cros00800.html
Bobby Cross,Kilgore,JC;,Stephen,F.,Austin,State,https://www.profootballarchives.com/players/c/cros01000.html
Charles Cross,Mississippi,State,3,2022,2024,48,https://www.profootballarchives.com/players/c/cros01031.html
Howard Cross,Alabama,13,1989,2001,207,172,https://www.profootballarchives.com/players/c/cros01100.html
Irv Cross,Northwestern,9,1961,1969,125,116,https://www.profootballarchives.com/players/c/cros01200.html
