Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Rudy Holmes,Saddleback,JC;,Drake,1,1974,1974,https://www.profootballarchives.com/players/h/holm04400.html
Santonio Holmes,Ohio,State,9,2006,2014,112,https://www.profootballarchives.com/players/h/holm04420.html
Tyrone Holmes,Montana,2,2016,2017,15,0,https://www.profootballarchives.com/players/h/holm04470.html
Tom Holmoe,Brigham,Young,6,1983,1989,82,https://www.profootballarchives.com/players/h/holm04600.html
Pete Holohan,Notre,Dame,12,1981,1992,163,https://www.profootballarchives.com/players/h/holo00200.html
Mike Holovak,Boston,College,3,1946,1948,35,https://www.profootballarchives.com/players/h/holo00400.html
Bernard Holsey,Duke,7,1996,2003,104,33,https://www.profootballarchives.com/players/h/hols00100.html
Joshua Holsey,Auburn,2,2017,2018,13,0,https://www.profootballarchives.com/players/h/hols00120.html
Mike Holston,Hagerstown,JC;,Morgan,State,6,1981,https://www.profootballarchives.com/players/h/hols00200.html
Glenn Holt,Kentucky,3,2006,2008,42,2,https://www.profootballarchives.com/players/h/holt00160.html
Harry Holt,Arizona,5,1983,1987,55,24,https://www.profootballarchives.com/players/h/holt00200.html
Issiac Holt,Alcorn,State,9,1985,1992,113,https://www.profootballarchives.com/players/h/holt00400.html
James Holt,Kansas,2,2009,2010,12,0,https://www.profootballarchives.com/players/h/holt00470.html
John Holt,West,Texas,A&M,8,1981,1988,https://www.profootballarchives.com/players/h/holt00600.html
Pierce Holt,Wharton,County,JC;,Angelo,State,8,https://www.profootballarchives.com/players/h/holt01000.html
Robert Holt,Baylor,1,1982,1982,7,0,https://www.profootballarchives.com/players/h/holt01100.html
Terrence Holt,North,Carolina,State,6,2003,2008,https://www.profootballarchives.com/players/h/holt01180.html
Torry Holt,North,Carolina,State,11,1999,2009,https://www.profootballarchives.com/players/h/holt01200.html
Johnny Holton,DuPage,JC;,Cincinnati,5,2016,2020,https://www.profootballarchives.com/players/h/holt01245.html
J.P. Holtz,Pittsburgh,6,2019,2023,52,10,https://www.profootballarchives.com/players/h/holt01325.html
Glenn Holtzman,Kilgore,JC;,North,Texas,4,1955,https://www.profootballarchives.com/players/h/holt01400.html
E.J. Holub,Texas,Tech,10,1961,1970,127,https://www.profootballarchives.com/players/h/holu00200.html
Elijah Holyfield,Georgia,1,2020,2020,1,0,https://www.profootballarchives.com/players/h/holy00100.html
Gordy Holz,Minnesota,5,1960,1964,70,57,https://www.profootballarchives.com/players/h/holz00200.html
Tom Holzer,Louisville,1,1967,1967,14,1,https://www.profootballarchives.com/players/h/holz00400.html
Dennis Homan,Alabama,5,1968,1972,46,15,https://www.profootballarchives.com/players/h/homa00200.html
Henry Homan,Lebanon,Valley,6,1925,1930,79,https://www.profootballarchives.com/players/h/homa00400.html
Tom Homco,Northwestern,4,1993,1996,45,3,https://www.profootballarchives.com/players/h/homc00200.html
Travis Homer,Miami,(Florida),6,2019,2024,76,https://www.profootballarchives.com/players/h/home00510.html
Charlie Honaker,Ohio,State,1,1924,1924,6,https://www.profootballarchives.com/players/h/hona00200.html
Todd Hons,El,Camino,JC;,Arizona,State,1,https://www.profootballarchives.com/players/h/hons00200.html
Elijah Hood,North,Carolina,1,2017,2017,1,https://www.profootballarchives.com/players/h/hood00170.html
Estus Hood,Illinois,State,7,1978,1984,104,https://www.profootballarchives.com/players/h/hood00200.html
Franklin Hood,Pittsburgh,1,1933,1933,4,1,https://www.profootballarchives.com/players/h/hood00400.html
Rod Hood,Auburn,8,2003,2011,102,51,https://www.profootballarchives.com/players/h/hood00900.html
Winford Hood,Georgia,5,1984,1988,47,9,https://www.profootballarchives.com/players/h/hood01000.html
Ziggy Hood,Missouri,11,2009,2018,142,73,https://www.profootballarchives.com/players/h/hood01200.html
Amani Hooker,Iowa,6,2019,2024,82,53,https://www.profootballarchives.com/players/h/hook00190.html
Fair Hooker,Arizona,State,6,1969,1974,74,https://www.profootballarchives.com/players/h/hook00200.html
Hendon Hooker,Virginia,Tech;,Tennessee,1,2024,2024,https://www.profootballarchives.com/players/h/hook00220.html
Malik Hooker,Ohio,State,8,2017,2024,100,https://www.profootballarchives.com/players/h/hook00250.html
Alvin Hooks,Northridge,State,1,1981,1981,3,https://www.profootballarchives.com/players/h/hook00400.html
Jim Hooks,Central,Oklahoma,4,1973,1976,32,https://www.profootballarchives.com/players/h/hook00600.html
Roland Hooks,North,Carolina,State,7,1976,1982,https://www.profootballarchives.com/players/h/hook00800.html
Ed Hooley,Detroit,Mercy,1,1924,1924,4,https://www.profootballarchives.com/players/h/hool00100.html
Michael Hoomanawanui,Illinois,8,2010,2017,87,57,https://www.profootballarchives.com/players/h/hoom00200.html
Austin Hooper,Stanford,9,2016,2024,139,76,https://www.profootballarchives.com/players/h/hoop00020.html
Trell Hooper,Memphis,1,1987,1987,3,3,https://www.profootballarchives.com/players/h/hoop00200.html
Mitch Hoopes,Eastern,Arizona,JC;,Arizona,4,1975,https://www.profootballarchives.com/players/h/hoop00400.html
Brad Hoover,Western,Carolina,10,2000,2009,152,https://www.profootballarchives.com/players/h/hoov00060.html
Houston Hoover,Jackson,State,7,1988,1994,98,https://www.profootballarchives.com/players/h/hoov00200.html
Mel Hoover,Arizona,State,4,1982,1987,32,https://www.profootballarchives.com/players/h/hoov00400.html
Charles Hope,Central,State,(Ohio),1,1994,1994,https://www.profootballarchives.com/players/h/hope00100.html
Chris Hope,Florida,State,11,2002,2012,163,https://www.profootballarchives.com/players/h/hope00130.html
Neil Hope,Southern,California,1,1987,1987,3,https://www.profootballarchives.com/players/h/hope00200.html
Andy Hopkins,Stephen,F.,Austin,State,1,1971,https://www.profootballarchives.com/players/h/hopk00200.html
Brad Hopkins,Illinois,13,1993,2005,194,188,https://www.profootballarchives.com/players/h/hopk00500.html
Brycen Hopkins,Purdue,4,2020,2023,38,1,https://www.profootballarchives.com/players/h/hopk00510.html
DeAndre Hopkins,Clemson,13,2013,2024,178,169,https://www.profootballarchives.com/players/h/hopk00530.html
Dustin Hopkins,Florida,State,11,2015,2024,141,https://www.profootballarchives.com/players/h/hopk00535.html
Jerry Hopkins,Texas,A&M,6,1963,1968,66,https://www.profootballarchives.com/players/h/hopk00600.html
Roy Hopkins,Texas,Southern,4,1967,1970,54,https://www.profootballarchives.com/players/h/hopk00800.html
Tam Hopkins,Ohio,State,1,2002,2002,16,https://www.profootballarchives.com/players/h/hopk00970.html
Ted Hopkins,none,2,1921,1922,7,1,https://www.profootballarchives.com/players/h/hopk01000.html
Thomas Hopkins,Alabama,A&M,1,1983,1983,2,https://www.profootballarchives.com/players/h/hopk01200.html
Trey Hopkins,Texas,6,2016,2021,76,67,https://www.profootballarchives.com/players/h/hopk01250.html
Wes Hopkins,Southern,Methodist,10,1983,1993,137,https://www.profootballarchives.com/players/h/hopk01400.html
Harry Hopp,Nebraska,6,1941,1947,52,31,https://www.profootballarchives.com/players/h/hopp00200.html
Darrel Hopper,El,Camino,JC;,Southern,California,1,https://www.profootballarchives.com/players/h/hopp00400.html
Ty'Ron Hopper,Florida;,Missouri,1,2024,2024,17,https://www.profootballarchives.com/players/h/hopp00460.html
Doug Hoppock,Kansas,State,1,1987,1987,3,https://www.profootballarchives.com/players/h/hopp00600.html
Tyrone Hopson,Eastern,Kentucky,4,1999,2004,23,https://www.profootballarchives.com/players/h/hops00200.html
Al Hoptowit,Washington,State,4,1942,1945,41,https://www.profootballarchives.com/players/h/hopt00200.html
Mike Horan,Fullerton,JC;,Long,Beach,State,16,https://www.profootballarchives.com/players/h/hora00200.html
Roy Hord,Duke,5,1960,1963,53,19,https://www.profootballarchives.com/players/h/hord00200.html
Alvin Horn,Sequoias,JC;,Nevada-Las,Vegas,1,1987,https://www.profootballarchives.com/players/h/horn00200.html
Bob Horn,Oregon,State,8,1976,1983,109,https://www.profootballarchives.com/players/h/horn00250.html
Chris Horn,Rocky,Mountain,2,2004,2005,28,https://www.profootballarchives.com/players/h/horn00280.html
Dick Horn,Stanford,1,1958,1958,5,0,https://www.profootballarchives.com/players/h/horn00300.html
Don Horn,Washington,State;,Los,Angeles,Harbor,JC;,https://www.profootballarchives.com/players/h/horn00400.html
Jaycee Horn,South,Carolina,4,2021,2024,32,https://www.profootballarchives.com/players/h/horn00470.html
Joe Horn,Itawamba,CC,12,1996,2007,163,https://www.profootballarchives.com/players/h/horn00500.html
Marty Horn,Lehigh,1,1987,1987,1,0,https://www.profootballarchives.com/players/h/horn00600.html
Rod Horn,Nebraska,2,1980,1981,23,4,https://www.profootballarchives.com/players/h/horn00800.html
Jay Hornbeak,Washington,1,1935,1935,6,0,https://www.profootballarchives.com/players/h/horn00900.html
Dick Horne,Compton,JC;,Oregon,3,1941,1947,https://www.profootballarchives.com/players/h/horn01000.html
Greg Horne,Arkansas,3,1987,1988,25,0,https://www.profootballarchives.com/players/h/horn01200.html
Jeremy Horne,Syracuse;,Massachusetts,2,2010,2011,12,https://www.profootballarchives.com/players/h/horn01255.html
Timmy Horne,North,Carolina-Charlotte;,Kansas,State,3,2022,https://www.profootballarchives.com/players/h/horn01297.html
Tony Horne,Clemson,3,1998,2000,39,0,https://www.profootballarchives.com/players/h/horn01300.html
Sam Horner,Virginia,Military,Institute,3,1960,1962,https://www.profootballarchives.com/players/h/horn01400.html
Bill Hornick,Tulane,1,1947,1947,4,0,https://www.profootballarchives.com/players/h/horn01600.html
Clarence Horning,Colgate,5,1920,1923,32,30,https://www.profootballarchives.com/players/h/horn01700.html
Ron Hornsby,Southeastern,Louisiana,4,1971,1974,49,https://www.profootballarchives.com/players/h/horn01800.html
Paul Hornung,Notre,Dame,9,1957,1966,103,https://www.profootballarchives.com/players/h/horn02000.html
Bill Horrell,Michigan,State,1,1952,1952,3,https://www.profootballarchives.com/players/h/horr00200.html
Jesper Horsted,Princeton,4,2019,2023,48,1,https://www.profootballarchives.com/players/h/hors00300.html
Roy Horstmann,Purdue,2,1933,1934,17,3,https://www.profootballarchives.com/players/h/hors00400.html
Roy Horstmann,Purdue,2,1933,1934,17,3,https://www.profootballarchives.com/players/h/hort00120.html
Bob Horton,Boston,University,2,1964,1965,22,https://www.profootballarchives.com/players/h/hort00200.html
Chris Horton,UCLA,3,2008,2010,29,15,https://www.profootballarchives.com/players/h/hort00320.html
Dylan Horton,New,Mexico;,Texas,Christian,2,2023,https://www.profootballarchives.com/players/h/hort00340.html
Ethan Horton,North,Carolina,8,1985,1994,116,https://www.profootballarchives.com/players/h/hort00400.html
Greg Horton,Colorado,6,1976,1980,63,34,https://www.profootballarchives.com/players/h/hort00600.html
Jason Horton,North,Carolina;,North,Carolina,A&T,State,https://www.profootballarchives.com/players/h/hort00670.html
Larry Horton,Centerville,JC;,Iowa,1,1972,1972,https://www.profootballarchives.com/players/h/hort00800.html
Mike Horton,Auburn,1,2021,2021,2,0,https://www.profootballarchives.com/players/h/hort01011.html
Ray Horton,Washington,10,1983,1992,147,99,https://www.profootballarchives.com/players/h/hort01400.html
Wes Horton,Southern,California,7,2013,2019,83,https://www.profootballarchives.com/players/h/hort01600.html
Les Horvath,Ohio,State,3,1947,1949,34,https://www.profootballarchives.com/players/h/horv00200.html
Zander Horvath,Purdue,1,2022,2022,15,2,https://www.profootballarchives.com/players/h/horv01200.html
Arnie Horween,Harvard,4,1921,1924,33,23,https://www.profootballarchives.com/players/h/horw00200.html
Ralph Horween,Harvard,2,1922,1923,19,6,https://www.profootballarchives.com/players/h/horw00400.html
Bob Hoskins,Wichita,State,6,1970,1975,77,https://www.profootballarchives.com/players/h/hosk00200.html
Derrick Hoskins,Southern,Mississippi,5,1992,1996,61,https://www.profootballarchives.com/players/h/hosk00400.html
Gator Hoskins,Marshall,1,2014,2014,11,0,https://www.profootballarchives.com/players/h/hosk00460.html
Phil Hoskins,Highland,CC;,Kentucky,3,2021,2023,https://www.profootballarchives.com/players/h/hosk00680.html
Jayron Hosley,Virginia,Tech,4,2012,2015,43,https://www.profootballarchives.com/players/h/hosl00200.html
Clarence Hosmer,1,1921,1921,1,0,0,https://www.profootballarchives.com/players/h/hosm00200.html
Clark Hoss,Oregon,State,1,1972,1972,4,https://www.profootballarchives.com/players/h/hoss00200.html
Jeff Hostetler,Penn,State;,West,Virginia,12,1985,https://www.profootballarchives.com/players/h/host00200.html
Babe Houck,Bliss,2,1920,1921,8,6,https://www.profootballarchives.com/players/h/houc00200.html
Jim Hough,Utah,State,9,1978,1986,111,https://www.profootballarchives.com/players/h/houg00200.html
Jerry Houghton,Washington,State,2,1950,1951,14,https://www.profootballarchives.com/players/h/houg00400.html
Mike Houghton,San,Diego,State,1,2002,2002,https://www.profootballarchives.com/players/h/houg00800.html
Bill Houle,St.,Thomas,(Minnesota),1,1924,1924,https://www.profootballarchives.com/players/h/houl00200.html
Davon House,New,Mexico,State,8,2011,2018,https://www.profootballarchives.com/players/h/hous00270.html
Kevin House,South,Carolina,2,2002,2003,16,https://www.profootballarchives.com/players/h/hous00390.html
Kevin House,Southern,Illinois,9,1980,1987,114,https://www.profootballarchives.com/players/h/hous00400.html
Bill Houser,1,1921,1921,1,1,0,https://www.profootballarchives.com/players/h/hous00500.html
John Houser,Redlands,6,1957,1963,69,24,https://www.profootballarchives.com/players/h/hous00600.html
Ken Houser,none,2,1927,1930,4,4,https://www.profootballarchives.com/players/h/hous00690.html
Kevin Houser,Ohio,State,11,2000,2010,159,https://www.profootballarchives.com/players/h/hous00720.html
T.J. Houshmandzadeh,Cerritos,JC;,Oregon,State,11,2001,https://www.profootballarchives.com/players/h/hous00770.html
Rob Housler,Florida,Atlantic,6,2011,2015,65,https://www.profootballarchives.com/players/h/hous00780.html
Walt Housman,Upsala,1,1987,1987,3,0,https://www.profootballarchives.com/players/h/hous00810.html
Bill Houston,Northwest,Mississippi,CC;,Jackson,State,1,https://www.profootballarchives.com/players/h/hous00850.html
Bobby Houston,North,Carolina,State,10,1990,1998,https://www.profootballarchives.com/players/h/hous00900.html
Cedric Houston,Tennessee,2,2005,2006,20,5,https://www.profootballarchives.com/players/h/hous00920.html
Chris Houston,Arkansas,7,2007,2013,99,91,https://www.profootballarchives.com/players/h/hous00930.html
Dennis Houston,Houston,Baptist;,Fullerton,JC;,Western,Illinois,https://www.profootballarchives.com/players/h/hous00945.html
James Houston,Florida;,Jackson,State,4,2022,2024,https://www.profootballarchives.com/players/h/hous01140.html
Jameson Houston,Baylor,1,2020,2020,3,0,https://www.profootballarchives.com/players/h/hous01150.html
Jim Houston,Ohio,State,13,1960,1972,177,https://www.profootballarchives.com/players/h/hous01200.html
Justin Houston,Georgia,13,2011,2023,170,151,https://www.profootballarchives.com/players/h/hous01350.html
Ken Houston,Prairie,View,A&M,14,1967,1980,https://www.profootballarchives.com/players/h/hous01400.html
Lamarr Houston,Texas,9,2010,2017,100,71,https://www.profootballarchives.com/players/h/hous01550.html
Lin Houston,Ohio,State,8,1946,1953,102,https://www.profootballarchives.com/players/h/hous01600.html
Rich Houston,Texas,A&M-Commerce,5,1969,1973,60,https://www.profootballarchives.com/players/h/hous01700.html
Walt Houston,Miami,(Florida);,Purdue,1,1955,1955,https://www.profootballarchives.com/players/h/hous02000.html
DeAndre Houston-Carson,William,&,Mary,9,2016,2023,https://www.profootballarchives.com/players/h/hous03000.html
Chris Hovan,Boston,College,10,2000,2009,156,https://www.profootballarchives.com/players/h/hova00200.html
Don Hover,Washington,State,2,1978,1979,32,https://www.profootballarchives.com/players/h/hove00200.html
John Hovious,Mississippi,1,1945,1945,5,3,https://www.profootballarchives.com/players/h/hovi00200.html
Austin Howard,Northern,Iowa,8,2010,2018,97,https://www.profootballarchives.com/players/h/howa00250.html
Billy Howard,Alcorn,State,3,1974,1976,38,https://www.profootballarchives.com/players/h/howa00600.html
Bob Howard,Marietta,6,1925,1930,63,48,https://www.profootballarchives.com/players/h/howa00800.html
Bobbie Howard,Notre,Dame,3,2001,2003,35,https://www.profootballarchives.com/players/h/howa00980.html
Bobby Howard,Indiana,3,1986,1988,20,2,https://www.profootballarchives.com/players/h/howa01000.html
Bobby Howard,Cal,Poly,(San,Luis,Obispo);,San,https://www.profootballarchives.com/players/h/howa01200.html
Brian Howard,Idaho,2,2004,2005,20,1,https://www.profootballarchives.com/players/h/howa01360.html
Bryan Howard,Tennessee,State,1,1982,1982,2,https://www.profootballarchives.com/players/h/howa01400.html
Carl Howard,Rutgers,8,1984,1990,77,11,https://www.profootballarchives.com/players/h/howa01600.html
Chris Howard,Michigan,3,1998,2000,22,1,https://www.profootballarchives.com/players/h/howa01650.html
Cord Howard,Georgia,Tech,1,2010,2010,10,https://www.profootballarchives.com/players/h/howa01680.html
Dana Howard,Illinois,2,1995,1996,19,0,https://www.profootballarchives.com/players/h/howa01700.html
Darren Howard,Kansas,State,10,2000,2009,145,https://www.profootballarchives.com/players/h/howa01750.html
David Howard,Oregon,State;,Long,Beach,State,9,https://www.profootballarchives.com/players/h/howa01800.html
Desmond Howard,Michigan,12,1992,2002,156,29,https://www.profootballarchives.com/players/h/howa01900.html
Eddie Howard,Mount,San,Antonio,JC;,Idaho,1,https://www.profootballarchives.com/players/h/howa01950.html
Erik Howard,Washington,State,11,1986,1996,139,https://www.profootballarchives.com/players/h/howa02000.html
Gene Howard,Langston,5,1968,1972,63,56,https://www.profootballarchives.com/players/h/howa02200.html
Harry Howard,Ohio,State,1,1976,1976,1,https://www.profootballarchives.com/players/h/howa02600.html
Jaye Howard,Florida,5,2012,2016,45,28,https://www.profootballarchives.com/players/h/howa02645.html
Joey Howard,Northeastern,Oklahoma,A&M,JC;,Tennessee,1,https://www.profootballarchives.com/players/h/howa02700.html
Jordan Howard,Alabama-Birmingham;,Indiana,8,2016,2022,72,https://www.profootballarchives.com/players/h/howa02730.html
Leroy Howard,Bishop,1,1971,1971,7,0,https://www.profootballarchives.com/players/h/howa02800.html
Lynn Howard,Wisconsin;,Ripon;,Wisconsin;,Indiana,2,1921,https://www.profootballarchives.com/players/h/howa03000.html
Marcus Howard,Georgia,1,2008,2008,9,0,https://www.profootballarchives.com/players/h/howa03010.html
O.J. Howard,Alabama,6,2017,2022,72,55,https://www.profootballarchives.com/players/h/howa03060.html
Paul Howard,Brigham,Young,13,1973,1986,187,https://www.profootballarchives.com/players/h/howa03100.html
Percy Howard,Isothermal,JC;,Austin,Peay,State,1,https://www.profootballarchives.com/players/h/howa03200.html
Red Howard,New,Hampshire;,Princeton,3,1926,1927,https://www.profootballarchives.com/players/h/howa03400.html
Reggie Howard,Henderson,State;,Memphis,8,2000,2006,https://www.profootballarchives.com/players/h/howa03450.html
Ron Howard,Seattle,6,1974,1979,65,36,https://www.profootballarchives.com/players/h/howa03600.html
Sherman Howard,Iowa;,Nevada-Reno,5,1949,1953,52,https://www.profootballarchives.com/players/h/howa03800.html
Thomas Howard,Texas-El,Paso,8,2006,2013,95,https://www.profootballarchives.com/players/h/howa03870.html
Todd Howard,Texas,A&M,2,1987,1988,19,https://www.profootballarchives.com/players/h/howa03900.html
Tom Howard,Texas,Tech,9,1977,1985,113,https://www.profootballarchives.com/players/h/howa03920.html
Tony Howard,Merritt,JC;,Tennessee,1,1987,1987,https://www.profootballarchives.com/players/h/howa03931.html
Tracy Howard,Miami,(Florida),1,2016,2016,15,https://www.profootballarchives.com/players/h/howa03935.html
Travin Howard,Texas,Christian,3,2019,2022,29,https://www.profootballarchives.com/players/h/howa03938.html
Ty Howard,Ohio,State,4,1997,2000,37,https://www.profootballarchives.com/players/h/howa03950.html
Tytus Howard,Alabama,State,6,2019,2024,77,https://www.profootballarchives.com/players/h/howa03960.html
William Howard,Tennessee,2,1988,1989,31,21,https://www.profootballarchives.com/players/h/howa04000.html
Willie Howard,Stanford,1,2001,2001,8,0,https://www.profootballarchives.com/players/h/howa04200.html
Xavien Howard,Baylor,8,2016,2023,100,99,https://www.profootballarchives.com/players/h/howa05000.html
Jordan Howden,Minnesota,2,2023,2024,33,19,https://www.profootballarchives.com/players/h/howd00200.html
Garry Howe,Drake;,Colorado,3,1992,1994,13,https://www.profootballarchives.com/players/h/howe00100.html
Glen Howe,Southern,Mississippi,3,1985,1986,14,https://www.profootballarchives.com/players/h/howe00200.html
Bill Howell,Catholic,1,1929,1929,5,1,https://www.profootballarchives.com/players/h/howe00600.html
Buddy Howell,Florida,Atlantic,4,2018,2021,55,https://www.profootballarchives.com/players/h/howe00700.html
Clarence Howell,Texas,A&M,1,1948,1948,12,https://www.profootballarchives.com/players/h/howe00800.html
Delano Howell,Stanford,3,2012,2013,12,3,https://www.profootballarchives.com/players/h/howe00980.html
Delles Howell,Grambling,State,6,1970,1975,71,https://www.profootballarchives.com/players/h/howe01000.html
Dixie Howell,Alabama,1,1937,1937,5,0,https://www.profootballarchives.com/players/h/howe01200.html
Earl Howell,Holmes,CC;,Muhlenberg;,Mississippi,1,1949,https://www.profootballarchives.com/players/h/howe01400.html
Foster Howell,Texas,Christian,1,1934,1934,6,https://www.profootballarchives.com/players/h/howe01600.html
Jim Lee,Howell,Arkansas,8,1937,1947,76,https://www.profootballarchives.com/players/h/howe01800.html
John Howell,Nebraska,1,1938,1938,7,0,https://www.profootballarchives.com/players/h/howe02000.html
John Howell,Colorado,State,5,2001,2005,64,https://www.profootballarchives.com/players/h/howe02030.html
Lane Howell,Grambling,State,7,1963,1969,91,https://www.profootballarchives.com/players/h/howe02400.html
Mike Howell,Grambling,State,9,1965,1972,103,https://www.profootballarchives.com/players/h/howe02800.html
Pat Howell,Southern,California,8,1979,1985,67,https://www.profootballarchives.com/players/h/howe03000.html
Sam Howell,North,Carolina,3,2022,2024,20,https://www.profootballarchives.com/players/h/howe03100.html
Steve Howell,Baylor,3,1979,1981,42,10,https://www.profootballarchives.com/players/h/howe03200.html
Karl Hower,1,1921,1921,1,1,0,https://www.profootballarchives.com/players/h/howe03600.html
Bobby Howfield,none,7,1968,1974,89,0,https://www.profootballarchives.com/players/h/howf00200.html
Ian Howfield,Tennessee,1,1991,1991,9,0,https://www.profootballarchives.com/players/h/howf00400.html
Chuck Howley,West,Virginia,15,1958,1973,180,https://www.profootballarchives.com/players/h/howl00200.html
Keenan Howry,Oregon,3,2003,2005,23,1,https://www.profootballarchives.com/players/h/howr00200.html
Julian Howsare,Clarion,1,2016,2016,2,0,https://www.profootballarchives.com/players/h/hows00100.html
Billy Howton,Rice,12,1952,1963,142,131,https://www.profootballarchives.com/players/h/howt00200.html
Lynn Hoyem,El,Camino,JC;,Long,Beach,State,https://www.profootballarchives.com/players/h/hoye00200.html
Steve Hoyem,Stanford,1,1994,1994,6,0,https://www.profootballarchives.com/players/h/hoye00400.html
Brian Hoyer,Michigan,State,16,2009,2023,79,https://www.profootballarchives.com/players/h/hoye00600.html
Braxton Hoyett,Mississippi,State,2,2020,2021,2,https://www.profootballarchives.com/players/h/hoye00800.html
Bobby Hoying,Ohio,State,5,1996,2000,22,https://www.profootballarchives.com/players/h/hoyi00200.html
Oliver Hoyte,North,Carolina,State,2,2006,2007,https://www.profootballarchives.com/players/h/hoyt00600.html
Frank Hrabetin,Loyola,Marymount,3,1942,1946,18,https://www.profootballarchives.com/players/h/hrab00200.html
Gary Hrivnak,Purdue,3,1973,1975,41,11,https://www.profootballarchives.com/players/h/hriv00200.html
Brock Huard,Washington,3,2000,2003,8,4,https://www.profootballarchives.com/players/h/huar00050.html
Damon Huard,Washington,8,1998,2008,64,27,https://www.profootballarchives.com/players/h/huar00100.html
John Huard,Maine,4,1967,1971,43,41,https://www.profootballarchives.com/players/h/huar00200.html
John Huarte,Notre,Dame,6,1966,1972,24,https://www.profootballarchives.com/players/h/huar00400.html
Mike Hubach,Kansas,2,1980,1981,21,0,https://www.profootballarchives.com/players/h/huba00200.html
Cal Hubbard,Centenary;,Geneva,10,1927,1936,104,https://www.profootballarchives.com/players/h/hubb00200.html
Chris Hubbard,Alabama-Birmingham,11,2014,2024,102,61,https://www.profootballarchives.com/players/h/hubb00320.html
Chuba Hubbard,Oklahoma,State,4,2021,2024,64,https://www.profootballarchives.com/players/h/hubb00330.html
Dave Hubbard,Brigham,Young,1,1977,1977,5,https://www.profootballarchives.com/players/h/hubb00400.html
Marv Hubbard,Colgate,8,1969,1977,103,59,https://www.profootballarchives.com/players/h/hubb00800.html
Paul Hubbard,Wisconsin,1,2010,2010,1,1,https://www.profootballarchives.com/players/h/hubb00850.html
Sam Hubbard,Ohio,State,7,2018,2024,104,https://www.profootballarchives.com/players/h/hubb00880.html
Wes Hubbard,San,Jose,State,1,1935,1935,https://www.profootballarchives.com/players/h/hubb01000.html
Frank Hubbell,Tennessee,3,1947,1949,36,35,https://www.profootballarchives.com/players/h/hubb01200.html
Brad Hubbert,Arizona,4,1967,1970,38,29,https://www.profootballarchives.com/players/h/hubb01400.html
Kevin Huber,Cincinnati,14,2009,2022,216,0,https://www.profootballarchives.com/players/h/hube00090.html
Pooley Hubert,Alabama,1,1926,1926,14,8,https://www.profootballarchives.com/players/h/hube00200.html
Gene Hubka,Temple;,Bucknell,1,1947,1947,2,https://www.profootballarchives.com/players/h/hubk00200.html
Harlan Huckleby,Michigan,6,1980,1985,84,14,https://www.profootballarchives.com/players/h/huck00200.html
Jim Huddleston,Virginia,1,1987,1987,1,1,https://www.profootballarchives.com/players/h/hudd00200.html
John Huddleston,Utah,2,1978,1979,27,0,https://www.profootballarchives.com/players/h/hudd00400.html
Floyd Hudlow,Phoenix,JC;,Arizona,3,1965,1968,https://www.profootballarchives.com/players/h/hudl00200.html
Mike Hudock,Miami,(Florida),8,1960,1967,96,https://www.profootballarchives.com/players/h/hudo00200.html
Billy Hudson,Clemson,3,1961,1963,32,25,https://www.profootballarchives.com/players/h/huds00200.html
Bob Hudson,Clemson,11,1951,1961,108,72,https://www.profootballarchives.com/players/h/huds00400.html
Bob Hudson,Northeastern,State,3,1972,1974,40,https://www.profootballarchives.com/players/h/huds00450.html
Chris Hudson,Colorado,6,1995,2001,77,63,https://www.profootballarchives.com/players/h/huds00500.html
Dick Hudson,none,3,1923,1926,9,8,https://www.profootballarchives.com/players/h/huds00600.html
Dick Hudson,Memphis,6,1962,1967,66,56,https://www.profootballarchives.com/players/h/huds00800.html
Doug Hudson,Nicholls,State,1,1987,1987,1,https://www.profootballarchives.com/players/h/huds01000.html
Gordon Hudson,Brigham,Young,1,1986,1986,16,https://www.profootballarchives.com/players/h/huds01400.html
James Hudson,Michigan;,Cincinnati,4,2021,2024,49,https://www.profootballarchives.com/players/h/huds01540.html
Jim Hudson,Texas,6,1965,1970,54,39,https://www.profootballarchives.com/players/h/huds01600.html
John Hudson,Auburn,10,1991,2000,139,0,https://www.profootballarchives.com/players/h/huds01700.html
Johnnie Hudson,North,Carolina,State,1,1921,1921,https://www.profootballarchives.com/players/h/huds01800.html
Khaleke Hudson,Michigan,6,2020,2024,75,12,https://www.profootballarchives.com/players/h/huds01935.html
Marcus Hudson,North,Carolina,State,5,2006,2010,https://www.profootballarchives.com/players/h/huds01970.html
Mike Hudson,Oklahoma,State,1,1987,1987,3,https://www.profootballarchives.com/players/h/huds02000.html
Nat Hudson,Georgia,2,1981,1982,18,2,https://www.profootballarchives.com/players/h/huds02200.html
Rodney Hudson,Florida,State,12,2011,2022,159,https://www.profootballarchives.com/players/h/huds02390.html
Tanner Hudson,Memphis;,Southern,Arkansas,6,2019,2024,https://www.profootballarchives.com/players/h/huds02475.html
Tommy Hudson,Arizona,State,1,2021,2021,5,https://www.profootballarchives.com/players/h/huds02480.html
Jack Hueller,none,3,1922,1924,21,6,https://www.profootballarchives.com/players/h/huel00200.html
Carlos Huerta,Miami,(Florida),2,1996,1996,4,https://www.profootballarchives.com/players/h/huer00200.html
Gene Huey,Wyoming,1,1969,1969,4,0,https://www.profootballarchives.com/players/h/huey00200.html
