Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Dave Steinmetz,Rhode,Island;,Purdue,2,2020,2021,https://www.profootballarchives.com/players/s/stei02980.html
Ken Steinmetz,none,2,1944,1945,17,2,https://www.profootballarchives.com/players/s/stei03000.html
Craig Steltz,Louisiana,State,6,2008,2013,77,https://www.profootballarchives.com/players/s/stel00300.html
Kevin Stemke,Wisconsin,2,2002,2004,8,0,https://www.profootballarchives.com/players/s/stem00060.html
Greg Stemrick,Colorado,State,9,1975,1983,117,https://www.profootballarchives.com/players/s/stem00200.html
Logan Stenberg,Kentucky,3,2020,2022,25,4,https://www.profootballarchives.com/players/s/sten00060.html
Jan Stenerud,Montana,State,19,1967,1985,263,https://www.profootballarchives.com/players/s/sten00200.html
Brian Stenger,Notre,Dame,5,1969,1973,59,https://www.profootballarchives.com/players/s/sten00400.html
Paul Stenn,Villanova,7,1942,1951,81,37,https://www.profootballarchives.com/players/s/sten00600.html
Fred Stennett,St.,Mary's,(California),2,1931,1932,https://www.profootballarchives.com/players/s/sten00800.html
Mike Stensrud,Iowa,State,11,1979,1989,139,https://www.profootballarchives.com/players/s/sten01000.html
Steve Stenstrom,Stanford,4,1996,1999,17,10,https://www.profootballarchives.com/players/s/sten01200.html
Joe Stepanek,Waldorf,JC;,Minnesota,1,1987,1987,https://www.profootballarchives.com/players/s/step00200.html
Alex Stepanovich,Ohio,State,5,2004,2008,46,https://www.profootballarchives.com/players/s/step00310.html
Scott Stephen,Arizona,State,6,1987,1992,88,https://www.profootballarchives.com/players/s/step00450.html
Shamar Stephen,Connecticut,8,2014,2021,115,65,https://www.profootballarchives.com/players/s/step00500.html
Bill Stephens,Brown,1,1926,1926,5,4,https://www.profootballarchives.com/players/s/step00600.html
Brandon Stephens,UCLA;,Southern,Methodist,4,2021,2024,https://www.profootballarchives.com/players/s/step01152.html
Bruce Stephens,Columbia,1,1978,1978,6,0,https://www.profootballarchives.com/players/s/step01200.html
Calvin Stephens,South,Carolina,1,1992,1992,13,https://www.profootballarchives.com/players/s/step01400.html
Darnell Stephens,Clemson,2,1995,1996,14,0,https://www.profootballarchives.com/players/s/step01470.html
Emmanuel Stephens,Blinn,JC;,Mississippi,2,2011,2012,https://www.profootballarchives.com/players/s/step01530.html
Hal Stephens,East,Carolina,2,1985,1985,2,https://www.profootballarchives.com/players/s/step01600.html
Harold Stephens,Hardin-Simmons,1,1962,1962,6,0,https://www.profootballarchives.com/players/s/step01800.html
Jamain Stephens,North,Carolina,A&T,State,5,1997,https://www.profootballarchives.com/players/s/step01900.html
John Stephens,Northwestern,State,(Louisiana),7,1988,1993,https://www.profootballarchives.com/players/s/step02000.html
Johnny Stephens,Marshall,1,1938,1938,11,6,https://www.profootballarchives.com/players/s/step02200.html
Larry Stephens,Texas,8,1960,1967,103,49,https://www.profootballarchives.com/players/s/step02400.html
Leonard Stephens,Howard,1,2002,2002,5,0,https://www.profootballarchives.com/players/s/step02500.html
Linden Stephens,Cincinnati,2,2019,2020,16,0,https://www.profootballarchives.com/players/s/step02520.html
Mac Stephens,Minnesota,2,1990,1991,7,0,https://www.profootballarchives.com/players/s/step02800.html
Ray Stephens,Idaho,2,1926,1927,20,13,https://www.profootballarchives.com/players/s/step03000.html
Red Stephens,San,Francisco,6,1955,1960,70,https://www.profootballarchives.com/players/s/step03070.html
Reggie Stephens,Cabrillo,JC;,Rutgers,3,1999,2002,https://www.profootballarchives.com/players/s/step03100.html
Rich Stephens,Tulsa,2,1993,1995,29,2,https://www.profootballarchives.com/players/s/step03200.html
Rod Stephens,Georgia,Tech,8,1989,1996,107,https://www.profootballarchives.com/players/s/step03400.html
Santo Stephens,Temple,3,1993,1995,43,3,https://www.profootballarchives.com/players/s/step03600.html
Steve Stephens,Oklahoma,State,1,1981,1981,16,https://www.profootballarchives.com/players/s/step03800.html
Tom Stephens,Syracuse,5,1960,1964,49,17,https://www.profootballarchives.com/players/s/step04000.html
Travis Stephens,Tennessee,1,2002,2002,1,0,https://www.profootballarchives.com/players/s/step04240.html
Tremayne Stephens,North,Carolina,State,2,1998,1999,https://www.profootballarchives.com/players/s/step04250.html
LaRod Stephens-Howling,Pittsburgh,5,2009,2013,58,10,https://www.profootballarchives.com/players/s/step04300.html
Dave Stephenson,Tennessee;,West,Virginia,6,1950,1955,https://www.profootballarchives.com/players/s/step04400.html
Donald Stephenson,Oklahoma,6,2012,2017,80,37,https://www.profootballarchives.com/players/s/step04540.html
Dwight Stephenson,Alabama,8,1980,1987,114,87,https://www.profootballarchives.com/players/s/step04600.html
Kay Stephenson,Florida,2,1967,1968,17,3,https://www.profootballarchives.com/players/s/step04800.html
Mark Stepnoski,Pittsburgh,13,1989,2001,194,182,https://www.profootballarchives.com/players/s/step05000.html
Mike Steponovich,St.,Mary's,(California),1,1933,1933,https://www.profootballarchives.com/players/s/step05200.html
Tony Steponovich,Southern,California,2,1930,1930,12,https://www.profootballarchives.com/players/s/step05400.html
Jack Steptoe,Los,Angeles,Valley,JC;,Utah,1,https://www.profootballarchives.com/players/s/step05600.html
Syndric Steptoe,Arizona,1,2008,2008,16,5,https://www.profootballarchives.com/players/s/step05800.html
John Sterling,Central,Oklahoma,1,1987,1987,2,https://www.profootballarchives.com/players/s/ster00200.html
Neal Sterling,Monmouth,(New,Jersey),4,2015,2018,https://www.profootballarchives.com/players/s/ster00230.html
Ed Sternaman,Illinois,8,1920,1927,89,67,https://www.profootballarchives.com/players/s/ster00400.html
Joey Sternaman,Illinois,10,1922,1930,115,92,https://www.profootballarchives.com/players/s/ster00600.html
Jace Sternberger,Kansas;,Northeastern,Oklahoma,A&M,JC;,Texas,https://www.profootballarchives.com/players/s/ster00680.html
Caden Sterns,Texas,3,2021,2023,23,4,https://www.profootballarchives.com/players/s/ster00757.html
Gil Sterr,Carroll,(Wisconsin),1,1926,1926,3,https://www.profootballarchives.com/players/s/ster00800.html
Zach Sterup,Nebraska,2,2017,2018,12,2,https://www.profootballarchives.com/players/s/ster01000.html
Bill Stetz,Boston,College,1,1967,1967,2,https://www.profootballarchives.com/players/s/stet00200.html
Bob Steuber,Missouri;,DePauw,4,1943,1948,20,https://www.profootballarchives.com/players/s/steu00200.html
Todd Steussie,California,14,1994,2007,213,185,https://www.profootballarchives.com/players/s/steu00400.html
Billy Stevens,Texas-El,Paso,2,1968,1969,3,https://www.profootballarchives.com/players/s/stev00200.html
Craig Stevens,California,8,2008,2015,109,72,https://www.profootballarchives.com/players/s/stev00380.html
Don Stevens,Illinois,2,1952,1954,16,5,https://www.profootballarchives.com/players/s/stev00400.html
Howard Stevens,Randolph-Macon;,Louisville,5,1973,1977,66,https://www.profootballarchives.com/players/s/stev00550.html
JaCoby Stevens,Louisiana,State,1,2021,2021,2,https://www.profootballarchives.com/players/s/stev00565.html
Jerramy Stevens,Washington,9,2002,2010,121,41,https://www.profootballarchives.com/players/s/stev00580.html
Larry Stevens,Michigan,2,2004,2005,16,0,https://www.profootballarchives.com/players/s/stev00680.html
Mal Stevens,Brown,1,1926,1926,5,3,https://www.profootballarchives.com/players/s/stev00710.html
Mark Stevens,Utah,1,1987,1987,2,0,https://www.profootballarchives.com/players/s/stev00800.html
Matt Stevens,UCLA,1,1987,1987,3,2,https://www.profootballarchives.com/players/s/stev01000.html
Matt Stevens,Appalachian,State,10,1996,2003,108,https://www.profootballarchives.com/players/s/stev01200.html
Pete Stevens,Temple,1,1936,1936,5,2,https://www.profootballarchives.com/players/s/stev01400.html
Richard Stevens,Baylor,5,1970,1974,60,2,https://www.profootballarchives.com/players/s/stev01600.html
Tommy Stevens,Penn,State;,Mississippi,State,1,2020,https://www.profootballarchives.com/players/s/stev01667.html
Art Stevenson,Fordham,3,1926,1928,5,1,https://www.profootballarchives.com/players/s/stev01800.html
Dominique Stevenson,Tennessee,3,2002,2004,21,0,https://www.profootballarchives.com/players/s/stev02000.html
Mark Stevenson,Notre,Dame,1,1922,1922,8,https://www.profootballarchives.com/players/s/stev02200.html
Mark Stevenson,Missouri;,Western,Illinois,1,1985,1985,https://www.profootballarchives.com/players/s/stev02400.html
Marquez Stevenson,Houston,1,2021,2021,5,0,https://www.profootballarchives.com/players/s/stev02420.html
Ralph Stevenson,Oklahoma,1,1940,1940,2,0,https://www.profootballarchives.com/players/s/stev02600.html
Rhamondre Stevenson,Cerritos,JC;,Oklahoma,4,2021,2024,https://www.profootballarchives.com/players/s/stev02750.html
Ricky Stevenson,Indian,Hills,JC;,Arizona,1,1970,https://www.profootballarchives.com/players/s/stev02800.html
Tyrique Stevenson,Georgia;,Miami,(Florida),2,2023,2024,https://www.profootballarchives.com/players/s/stev02867.html
Norris Steverson,Arizona,State,1,1934,1934,5,https://www.profootballarchives.com/players/s/stev03000.html
Dean Steward,Ursinus,1,1943,1943,6,0,https://www.profootballarchives.com/players/s/stew00200.html
Reddy Steward,Troy,1,2024,2024,1,0,https://www.profootballarchives.com/players/s/stew00270.html
Tony Steward,Clemson,1,2015,2015,7,0,https://www.profootballarchives.com/players/s/stew00310.html
Andrew Stewart,Fresno,CC;,Cincinnati,1,1989,1989,https://www.profootballarchives.com/players/s/stew00400.html
ArDarius Stewart,Alabama,1,2017,2017,15,2,https://www.profootballarchives.com/players/s/stew00490.html
Charlie Stewart,Ithaca;,Colgate,1,1923,1923,1,https://www.profootballarchives.com/players/s/stew00600.html
Curtis Stewart,Auburn,1,1989,1989,2,0,https://www.profootballarchives.com/players/s/stew00730.html
Daleroy Stewart,Southern,Mississippi,4,2003,2004,26,https://www.profootballarchives.com/players/s/stew00770.html
Darian Stewart,South,Carolina,10,2010,2019,143,https://www.profootballarchives.com/players/s/stew00780.html
David Stewart,Mississippi,State,8,2006,2013,116,https://www.profootballarchives.com/players/s/stew00800.html
Grover Stewart,Albany,State,8,2017,2024,124,https://www.profootballarchives.com/players/s/stew00925.html
James Stewart,Tennessee,8,1995,2002,101,69,https://www.profootballarchives.com/players/s/stew01100.html
James Stewart,Miami,(Florida),1,1995,1995,4,https://www.profootballarchives.com/players/s/stew01200.html
Jeremy Stewart,Stanford,3,2012,2014,23,0,https://www.profootballarchives.com/players/s/stew01225.html
Jimmy Stewart,Tulsa,2,1977,1979,14,1,https://www.profootballarchives.com/players/s/stew01300.html
Joe Stewart,Missouri,2,1978,1979,19,0,https://www.profootballarchives.com/players/s/stew01400.html
Jonathan Stewart,Oregon,11,2008,2018,134,64,https://www.profootballarchives.com/players/s/stew01470.html
Kordell Stewart,Colorado,11,1995,2005,125,87,https://www.profootballarchives.com/players/s/stew01500.html
Mark Stewart,Washington,1,1984,1984,4,0,https://www.profootballarchives.com/players/s/stew01800.html
Matt Stewart,Vanderbilt,6,2001,2006,93,60,https://www.profootballarchives.com/players/s/stew01950.html
Michael Stewart,Bakersfield,CC;,Fresno,State,10,1987,https://www.profootballarchives.com/players/s/stew02000.html
M.J. Stewart,North,Carolina,7,2018,2024,90,https://www.profootballarchives.com/players/s/stew02010.html
Quincy Stewart,Louisiana,Tech,3,2001,2003,43,https://www.profootballarchives.com/players/s/stew02100.html
Ralph Stewart,Missouri;,Notre,Dame;,Missouri,3,1947,https://www.profootballarchives.com/players/s/stew02200.html
Rayna Stewart,Northern,Arizona,5,1996,2000,71,https://www.profootballarchives.com/players/s/stew02250.html
Ryan Stewart,Georgia,Tech,5,1996,2000,41,https://www.profootballarchives.com/players/s/stew02390.html
Steve Stewart,Minnesota,2,1978,1979,15,0,https://www.profootballarchives.com/players/s/stew02410.html
Tony Stewart,Penn,State,9,2001,2009,115,https://www.profootballarchives.com/players/s/stew02570.html
Vaughn Stewart,Alabama,3,1943,1944,19,10,https://www.profootballarchives.com/players/s/stew02600.html
Wayne Stewart,California,5,1969,1974,52,14,https://www.profootballarchives.com/players/s/stew02800.html
Easton Stick,North,Dakota,State,2,2020,2023,https://www.profootballarchives.com/players/s/stic00080.html
Clint Stickdorn,Cincinnati,1,2006,2006,1,0,https://www.profootballarchives.com/players/s/stic00130.html
Walt Stickel,Tulsa;,Pennsylvania,6,1946,1951,66,https://www.profootballarchives.com/players/s/stic00200.html
Monty Stickles,Notre,Dame,9,1960,1968,115,https://www.profootballarchives.com/players/s/stic00400.html
Howard Stidham,Tennessee,Tech,1,1977,1977,4,https://www.profootballarchives.com/players/s/stid00400.html
Jarrett Stidham,Baylor;,McLennan,CC;,Auburn,5,2019,https://www.profootballarchives.com/players/s/stid00450.html
Dave Stief,Coffeyville,CC;,Portland,State,6,1978,https://www.profootballarchives.com/players/s/stie00200.html
Jim Stienke,Texas,State,6,1973,1978,66,https://www.profootballarchives.com/players/s/stie00400.html
Terry Stieve,Wisconsin,8,1976,1984,113,98,https://www.profootballarchives.com/players/s/stie00600.html
Jim Stifler,Brown,2,1926,1927,7,4,https://www.profootballarchives.com/players/s/stif00200.html
Jim Stiger,Bakersfield,CC;,Washington,6,1963,1967,https://www.profootballarchives.com/players/s/stig00200.html
Qwan'Tez Stiggers,none,1,2024,2024,14,0,https://www.profootballarchives.com/players/s/stig00800.html
Art Still,Kentucky,12,1978,1989,167,164,https://www.profootballarchives.com/players/s/stil00200.html
Bryan Still,Virginia,Tech,5,1996,1999,52,https://www.profootballarchives.com/players/s/stil00300.html
Devon Still,Penn,State,4,2012,2016,33,https://www.profootballarchives.com/players/s/stil00325.html
Jim Still,Mississippi,Gulf,Coast,CC;,Georgia,Tech,https://www.profootballarchives.com/players/s/stil00400.html
Tarheeb Still,Maryland,1,2024,2024,14,12,https://www.profootballarchives.com/players/s/stil00405.html
Ben Stille,Nebraska,5,2022,2024,18,1,https://www.profootballarchives.com/players/s/stil00420.html
Dante Stills,West,Virginia,2,2023,2024,31,https://www.profootballarchives.com/players/s/stil00545.html
Gary Stills,West,Virginia,10,1999,2008,134,https://www.profootballarchives.com/players/s/stil00550.html
Ken Stills,El,Camino,JC;,Wisconsin,6,1985,https://www.profootballarchives.com/players/s/stil00600.html
Kenny Stills,Oklahoma,9,2013,2021,129,81,https://www.profootballarchives.com/players/s/stil00605.html
Roger Stillwell,Marin,JC;,Stanford,3,1975,1977,https://www.profootballarchives.com/players/s/stil00800.html
Jon Stinchcomb,Georgia,7,2003,2010,90,80,https://www.profootballarchives.com/players/s/stin00050.html
Matt Stinchcomb,Georgia,5,2000,2004,65,36,https://www.profootballarchives.com/players/s/stin00100.html
Pete Stinchcomb,Ohio,State,5,1921,1926,34,https://www.profootballarchives.com/players/s/stin00200.html
Tom Stincic,Michigan,4,1969,1972,42,4,https://www.profootballarchives.com/players/s/stin00400.html
Byron Stingily,Joliet,JC;,Louisville,3,2012,2014,https://www.profootballarchives.com/players/s/stin00550.html
Darryl Stingley,Purdue,5,1973,1977,60,53,https://www.profootballarchives.com/players/s/stin00600.html
Derek Stingley,Louisiana,State,3,2022,2024,37,https://www.profootballarchives.com/players/s/stin00606.html
Jim Stinnette,Oregon,State,2,1961,1962,24,https://www.profootballarchives.com/players/s/stin00800.html
Aaron Stinnie,James,Madison,7,2018,2024,47,https://www.profootballarchives.com/players/s/stin00810.html
Ed Stinson,Alabama,4,2014,2017,33,5,https://www.profootballarchives.com/players/s/stin00890.html
Lemuel Stinson,Texas,Tech,5,1988,1992,69,https://www.profootballarchives.com/players/s/stin01000.html
Carel Stith,Nebraska,3,1967,1969,31,13,https://www.profootballarchives.com/players/s/stit00200.html
Howie Stith,none,1,1921,1921,1,0,https://www.profootballarchives.com/players/s/stit00400.html
Shyrone Stith,Virginia,Tech,2,2000,2002,15,https://www.profootballarchives.com/players/s/stit00450.html
Bill Stits,UCLA,9,1954,1961,94,55,https://www.profootballarchives.com/players/s/stit00600.html
Clint Stitser,Fresno,State,1,2010,2010,5,https://www.profootballarchives.com/players/s/stit00800.html
Bill Stobbs,Washington,&,Jefferson,1,1921,1921,https://www.profootballarchives.com/players/s/stob00200.html
Herb Stock,Kenyon,1,1924,1924,6,5,https://www.profootballarchives.com/players/s/stoc00200.html
John Stock,Pittsburgh,1,1956,1956,2,0,https://www.profootballarchives.com/players/s/stoc00400.html
Mark Stock,Virginia,Military,Institute,3,1989,1996,https://www.profootballarchives.com/players/s/stoc00600.html
Ralph Stockemer,Baylor,1,1987,1987,2,0,https://www.profootballarchives.com/players/s/stoc00800.html
Luke Stocker,Tennessee,12,2011,2021,142,91,https://www.profootballarchives.com/players/s/stoc00870.html
Herschel Stockton,McMurry,2,1937,1938,22,19,https://www.profootballarchives.com/players/s/stoc01000.html
Hust Stockton,Gonzaga,5,1925,1929,54,40,https://www.profootballarchives.com/players/s/stoc01200.html
Eric Stocz,Westminster,(Pennsylvania),2,1996,1997,7,https://www.profootballarchives.com/players/s/stoc01400.html
Earl Stoecklein,none,1,1920,1920,2,0,https://www.profootballarchives.com/players/s/stoe00200.html
Terry Stoepel,Tulsa,2,1967,1970,20,6,https://www.profootballarchives.com/players/s/stoe00400.html
Clint Stoerner,Arkansas,2,2000,2001,5,2,https://www.profootballarchives.com/players/s/stoe00600.html
John Stofa,Buffalo,5,1966,1970,27,9,https://www.profootballarchives.com/players/s/stof00200.html
Ken Stofer,Cornell,1,1946,1946,13,2,https://www.profootballarchives.com/players/s/stof00400.html
Eddie Stofko,St.,Francis,(Pennsylvania),1,1945,1945,https://www.profootballarchives.com/players/s/stof00600.html
Frank Stojack,Washington,State,2,1935,1936,23,https://www.profootballarchives.com/players/s/stoj00200.html
Barry Stokes,Eastern,Michigan,7,1998,2006,83,https://www.profootballarchives.com/players/s/stok00100.html
Eric Stokes,Northeastern,1,1987,1987,1,1,https://www.profootballarchives.com/players/s/stok00200.html
Eric Stokes,Nebraska,2,1997,1998,11,0,https://www.profootballarchives.com/players/s/stok00300.html
Eric Stokes,Georgia,4,2021,2024,45,32,https://www.profootballarchives.com/players/s/stok00301.html
Fred Stokes,Georgia,Southern,10,1987,1996,131,https://www.profootballarchives.com/players/s/stok00400.html
Jesse Stokes,Corpus,Christi,1,1968,1968,2,https://www.profootballarchives.com/players/s/stok00600.html
J.J. Stokes,UCLA,10,1995,2003,118,69,https://www.profootballarchives.com/players/s/stok00700.html
Lee Stokes,Centenary,3,1937,1943,28,15,https://www.profootballarchives.com/players/s/stok00800.html
Sims Stokes,Kansas;,Northern,Arizona,1,1967,1967,https://www.profootballarchives.com/players/s/stok01000.html
Tim Stokes,Oregon,10,1974,1982,105,74,https://www.profootballarchives.com/players/s/stok01200.html
Brandon Stokley,Louisiana-Lafayette,15,1999,2013,152,44,https://www.profootballarchives.com/players/s/stok01400.html
Anton Stolfa,Luther,1,1939,1939,1,0,https://www.profootballarchives.com/players/s/stol00400.html
Tommy Stolhandske,Texas,1,1955,1955,12,3,https://www.profootballarchives.com/players/s/stol00600.html
Chris Stoll,Penn,State,2,2023,2024,34,https://www.profootballarchives.com/players/s/stol00627.html
Jack Stoll,Nebraska,5,2021,2024,61,28,https://www.profootballarchives.com/players/s/stol00630.html
Bryan Stoltenberg,Colorado,5,1996,2000,50,18,https://www.profootballarchives.com/players/s/stol00700.html
Avatus Stone,Syracuse,1,1958,1958,1,0,https://www.profootballarchives.com/players/s/ston00200.html
Billy Stone,Bradley,6,1949,1954,67,53,https://www.profootballarchives.com/players/s/ston00400.html
Daren Stone,Maine,2,2007,2008,20,0,https://www.profootballarchives.com/players/s/ston00770.html
Donnie Stone,Arkansas,6,1961,1966,67,28,https://www.profootballarchives.com/players/s/ston00800.html
Dwight Stone,Marion,Military,Institute,JC;,Middle,Tennessee,https://www.profootballarchives.com/players/s/ston01000.html
Geno Stone,Iowa,5,2020,2024,68,36,https://www.profootballarchives.com/players/s/ston01073.html
Jack Stone,Oregon,3,1960,1962,42,39,https://www.profootballarchives.com/players/s/ston01200.html
James Stone,Tennessee,3,2014,2017,21,10,https://www.profootballarchives.com/players/s/ston01220.html
John Stone,Wake,Forest,2,2003,2004,5,https://www.profootballarchives.com/players/s/ston01570.html
Ken Stone,Vanderbilt,9,1973,1980,101,54,https://www.profootballarchives.com/players/s/ston01600.html
Michael Stone,Central,State,(Ohio);,Memphis,5,2001,https://www.profootballarchives.com/players/s/ston01700.html
Ron Stone,Boston,College,12,1994,2005,173,https://www.profootballarchives.com/players/s/ston01800.html
John Stonebraker,Southern,California,1,1942,1942,9,https://www.profootballarchives.com/players/s/ston02000.html
Mike Stonebreaker,Notre,Dame,2,1991,1994,18,https://www.profootballarchives.com/players/s/ston02200.html
Steve Stonebreaker,Detroit,Mercy,7,1962,1968,84,https://www.profootballarchives.com/players/s/ston02400.html
Jake Stoneburner,Ohio,State,2,2013,2015,20,https://www.profootballarchives.com/players/s/ston02425.html
Ryan Stonehouse,Colorado,State,3,2022,2024,46,https://www.profootballarchives.com/players/s/ston02443.html
Dillon Stoner,Oklahoma,State,1,2021,2021,6,https://www.profootballarchives.com/players/s/ston02490.html
Don Stonesifer,Northwestern,6,1951,1956,72,67,https://www.profootballarchives.com/players/s/ston02600.html
Mike Stoops,Iowa,1,1987,1987,3,1,https://www.profootballarchives.com/players/s/stoo00200.html
Byron Storer,California,2,2007,2008,15,6,https://www.profootballarchives.com/players/s/stor00350.html
Jack Storer,Lehigh,1,1924,1924,14,13,https://www.profootballarchives.com/players/s/stor00400.html
Bryan Stork,Florida,State,2,2014,2015,21,https://www.profootballarchives.com/players/s/stor00567.html
Ed Storm,Santa,Clara,2,1934,1935,22,https://www.profootballarchives.com/players/s/stor00600.html
Greg Storr,Boston,College,1,1987,1987,3,https://www.profootballarchives.com/players/s/stor00800.html
Bill Story,Southern,Illinois,1,1975,1975,14,https://www.profootballarchives.com/players/s/stor01000.html
Erik Storz,Boston,College,3,1998,2000,18,https://www.profootballarchives.com/players/s/stor01400.html
Hal Stotsbery,Xavier,(Ohio),1,1930,1930,2,https://www.profootballarchives.com/players/s/stot00200.html
Rich Stotter,Houston,1,1968,1968,3,0,https://www.profootballarchives.com/players/s/stot00400.html
Cliff Stoudt,Youngstown,State,8,1980,1989,66,https://www.profootballarchives.com/players/s/stou00200.html
Kelly Stouffer,Garden,City,CC;,Colorado,State,4,https://www.profootballarchives.com/players/s/stou00400.html
Glen Stough,Duke,1,1945,1945,10,5,https://www.profootballarchives.com/players/s/stou00600.html
Jordan Stout,Virginia,Tech;,Penn,State,3,2022,https://www.profootballarchives.com/players/s/stou00875.html
Pete Stout,North,Texas;,Texas,Christian,2,1949,https://www.profootballarchives.com/players/s/stou01000.html
Omar Stoutmire,Fresno,State,11,1997,2007,136,https://www.profootballarchives.com/players/s/stou01400.html
Dick Stovall,Abilene,Christian,3,1947,1949,30,https://www.profootballarchives.com/players/s/stov00200.html
Jerry Stovall,Louisiana,State,9,1963,1971,97,https://www.profootballarchives.com/players/s/stov00400.html
Maurice Stovall,Notre,Dame,7,2006,2012,81,https://www.profootballarchives.com/players/s/stov00450.html
Cade Stover,Ohio,State,1,2024,2024,15,https://www.profootballarchives.com/players/s/stov00520.html
Jeff Stover,Oregon,7,1982,1988,81,26,https://www.profootballarchives.com/players/s/stov00600.html
Matt Stover,Louisiana,Tech,19,1991,2009,298,https://www.profootballarchives.com/players/s/stov00800.html
Smokey Stover,Louisiana-Monroe,7,1960,1966,98,48,https://www.profootballarchives.com/players/s/stov01000.html
Otto Stowe,Iowa,State,4,1971,1974,36,https://www.profootballarchives.com/players/s/stow00400.html
Tyronne Stowe,Rutgers,9,1987,1995,120,61,https://www.profootballarchives.com/players/s/stow00600.html
Tommie Stowers,Missouri,3,1992,1994,17,0,https://www.profootballarchives.com/players/s/stow00800.html
Pete Stoyanovich,Indiana,13,1989,2000,182,0,https://www.profootballarchives.com/players/s/stoy00200.html
Connor Strachan,Boston,College,1,2021,2021,3,https://www.profootballarchives.com/players/s/stra00050.html
Mike Strachan,Iowa,State,6,1975,1980,62,https://www.profootballarchives.com/players/s/stra00200.html
Mike Strachan,Charleston,3,2021,2023,24,1,https://www.profootballarchives.com/players/s/stra00201.html
Steve Strachan,Boston,College,5,1985,1989,63,https://www.profootballarchives.com/players/s/stra00400.html
Charlie Strack,Colgate;,Oklahoma,State,1,1928,1928,https://www.profootballarchives.com/players/s/stra00600.html
Tim Stracka,Wisconsin,2,1983,1984,19,1,https://www.profootballarchives.com/players/s/stra00800.html
John Strada,William,Jewell,2,1974,1974,12,https://www.profootballarchives.com/players/s/stra01000.html
Red Strader,St.,Mary's,(California),2,1926,1927,https://www.profootballarchives.com/players/s/stra01200.html
Troy Stradford,Boston,College,7,1987,1992,66,https://www.profootballarchives.com/players/s/stra01400.html
Art Strahan,Texas,Southern,2,1965,1968,9,https://www.profootballarchives.com/players/s/stra01800.html
Michael Strahan,Texas,Southern,15,1993,2007,216,https://www.profootballarchives.com/players/s/stra02000.html
Derrick Strait,Oklahoma,5,2004,2006,29,5,https://www.profootballarchives.com/players/s/stra02140.html
Clem Stralka,Georgetown,(DC),7,1938,1946,62,https://www.profootballarchives.com/players/s/stra02200.html
Mike Stramiello,Colgate,5,1930,1934,34,27,https://www.profootballarchives.com/players/s/stra02400.html
Eli Strand,Iowa,State,2,1966,1967,22,https://www.profootballarchives.com/players/s/stra02600.html
Leif Strand,Fordham;,Minnesota,1,1924,1924,6,https://www.profootballarchives.com/players/s/stra02800.html
Brenton Strange,Penn,State,2,2023,2024,31,https://www.profootballarchives.com/players/s/stra03102.html
Cole Strange,Tennessee-Chattanooga,3,2022,2024,30,29,https://www.profootballarchives.com/players/s/stra03105.html
Bob Stransky,Colorado,1,1960,1960,14,5,https://www.profootballarchives.com/players/s/stra03200.html
Dutch Strasser,Findlay,1,1925,1925,3,2,https://www.profootballarchives.com/players/s/stra03400.html
Mike Stratton,Tennessee,12,1962,1973,156,139,https://www.profootballarchives.com/players/s/stra03600.html
Jimmy Strausbaugh,Ohio,State,1,1946,1946,11,https://www.profootballarchives.com/players/s/stra03800.html
Dutch Strauss,Phillips,2,1923,1924,13,10,https://www.profootballarchives.com/players/s/stra04000.html
Thomas Strauthers,Jackson,State,8,1983,1991,97,https://www.profootballarchives.com/players/s/stra04200.html
Don Straw,Washington,&,Jefferson,2,1920,1921,https://www.profootballarchives.com/players/s/stra04400.html
Les Strayhorn,East,Carolina,2,1973,1974,24,https://www.profootballarchives.com/players/s/stra04600.html
Eric Streater,North,Carolina,1,1987,1987,3,https://www.profootballarchives.com/players/s/stre00200.html
Rod Streater,Alfred,State,JC;,Penn,State,6,https://www.profootballarchives.com/players/s/stre00225.html
Devin Street,Pittsburgh,3,2014,2016,36,2,https://www.profootballarchives.com/players/s/stre00245.html
Kentavius Street,North,Carolina,State,7,2019,2024,https://www.profootballarchives.com/players/s/stre00275.html
George Streeter,Notre,Dame,2,1989,1990,8,https://www.profootballarchives.com/players/s/stre00400.html
Tommy Streeter,Miami,(Florida),1,2014,2014,2,https://www.profootballarchives.com/players/s/stre00425.html
Tai Streets,Michigan,6,1999,2004,78,45,https://www.profootballarchives.com/players/s/stre00450.html
Rich Strenger,Michigan,5,1983,1987,49,30,https://www.profootballarchives.com/players/s/stre00600.html
Chris Streveler,Minnesota;,South,Dakota,3,2020,2022,https://www.profootballarchives.com/players/s/stre00950.html
Bill Stribling,Mississippi,6,1951,1957,56,38,https://www.profootballarchives.com/players/s/stri00200.html
Tony Stricker,Cameron,JC;,Colorado,1,1963,1963,https://www.profootballarchives.com/players/s/stri00400.html
Bill Strickland,Western,Illinois;,Lombard,1,1923,1923,https://www.profootballarchives.com/players/s/stri00600.html
Bishop Strickland,South,Carolina,1,1951,1951,12,https://www.profootballarchives.com/players/s/stri00800.html
Dave Strickland,Northeast,Mississippi,CC;,Memphis,1,1960,https://www.profootballarchives.com/players/s/stri01000.html
Donald Strickland,Colorado,10,2003,2011,89,25,https://www.profootballarchives.com/players/s/stri01050.html
Fred Strickland,Purdue,12,1988,1999,161,111,https://www.profootballarchives.com/players/s/stri01400.html
