Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Dutch Brandau,none,1,1921,1921,4,2,https://www.profootballarchives.com/players/b/bran01400.html
Blake Brandel,Oregon,State,4,2021,2024,57,https://www.profootballarchives.com/players/b/bran01440.html
Dan Brandenburg,Indiana,State,3,1997,1999,42,https://www.profootballarchives.com/players/b/bran01500.html
John Brandes,Cameron,8,1987,1993,90,2,https://www.profootballarchives.com/players/b/bran01600.html
David Brandon,Memphis,11,1987,1997,123,33,https://www.profootballarchives.com/players/b/bran01800.html
Mike Brandon,Florida,4,1993,1996,31,0,https://www.profootballarchives.com/players/b/bran02100.html
Sam Brandon,Nevada-Las,Vegas,5,2002,2006,63,https://www.profootballarchives.com/players/b/bran02120.html
Tom Brandstater,Fresno,State,1,2011,2011,1,https://www.profootballarchives.com/players/b/bran02160.html
David Brandt,Michigan,2,2001,2004,16,1,https://www.profootballarchives.com/players/b/bran02190.html
Jim Brandt,St.,Thomas,(Minnesota),3,1952,1954,https://www.profootballarchives.com/players/b/bran02250.html
Joe Braney,Syracuse;,Fordham,2,1925,1926,11,https://www.profootballarchives.com/players/b/bran02400.html
Solomon Brannan,Morris,Brown,3,1965,1967,25,https://www.profootballarchives.com/players/b/bran02600.html
John Brannon,Western,Carolina,1,2020,2020,1,https://www.profootballarchives.com/players/b/bran03120.html
Robert Brannon,Crowder,JC;,Arkansas,2,1987,1987,https://www.profootballarchives.com/players/b/bran03200.html
Phil Branon,Holy,Cross,1,1925,1925,1,https://www.profootballarchives.com/players/b/bran03300.html
Kent Branstetter,Tyler,JC;,Houston,1,1973,1973,https://www.profootballarchives.com/players/b/bran03400.html
Caleb Brantley,Florida,3,2017,2019,20,1,https://www.profootballarchives.com/players/b/bran03445.html
Chris Brantley,Rutgers,2,1994,1996,25,0,https://www.profootballarchives.com/players/b/bran03450.html
John Brantley,Georgia,2,1989,1992,20,2,https://www.profootballarchives.com/players/b/bran03500.html
Scot Brantley,Florida,8,1980,1987,114,71,https://www.profootballarchives.com/players/b/bran03600.html
Gene Branton,Texas,Southern,2,1983,1985,4,https://www.profootballarchives.com/players/b/bran03800.html
Chris Braswell,Alabama,1,2024,2024,17,0,https://www.profootballarchives.com/players/b/bras00132.html
Christian Braswell,Temple;,Rutgers,2,2023,2024,6,https://www.profootballarchives.com/players/b/bras00133.html
Cameron Brate,Harvard,9,2014,2022,126,33,https://www.profootballarchives.com/players/b/brat00075.html
Zeke Bratkowski,Georgia,15,1954,1971,132,42,https://www.profootballarchives.com/players/b/brat00200.html
Eddie Bratt,none,1,1924,1924,1,0,https://www.profootballarchives.com/players/b/brat00400.html
Jason Bratton,Grambling,State,1,1996,1996,2,https://www.profootballarchives.com/players/b/brat00500.html
Mel Bratton,Miami,(Florida),2,1989,1990,32,https://www.profootballarchives.com/players/b/brat00600.html
Chad Bratzke,Eastern,Kentucky,10,1994,2003,129,https://www.profootballarchives.com/players/b/brat00800.html
Ben Braunecker,Harvard,4,2016,2019,47,7,https://www.profootballarchives.com/players/b/brau00240.html
Daniel Braverman,Western,Michigan,1,2016,2016,3,https://www.profootballarchives.com/players/b/brav00100.html
Alex Bravo,Cal,Poly,(San,Luis,Obispo),4,https://www.profootballarchives.com/players/b/brav00200.html
Jack Bravyak,Luzerne,County,JC,1,1987,1987,https://www.profootballarchives.com/players/b/brav00400.html
Ed Brawley,Holy,Cross,2,1921,1921,6,https://www.profootballarchives.com/players/b/braw00200.html
David Braxton,Wake,Forest,7,1989,1994,71,https://www.profootballarchives.com/players/b/brax00100.html
Hez Braxton,Virginia,Union,2,1962,1963,9,https://www.profootballarchives.com/players/b/brax00200.html
Jim Braxton,West,Virginia,9,1971,1978,90,https://www.profootballarchives.com/players/b/brax00400.html
Tyrone Braxton,North,Dakota,State,13,1987,1999,https://www.profootballarchives.com/players/b/brax00600.html
Maurice Bray,Southern,Methodist,2,1935,1936,23,https://www.profootballarchives.com/players/b/bray00400.html
Quan Bray,Auburn,3,2015,2017,24,0,https://www.profootballarchives.com/players/b/bray00500.html
Ray Bray,Western,Michigan,11,1939,1952,122,https://www.profootballarchives.com/players/b/bray00600.html
Tyler Bray,Tennessee,2,2017,2020,2,0,https://www.profootballarchives.com/players/b/bray00860.html
Tyler Brayton,Colorado,9,2003,2011,141,96,https://www.profootballarchives.com/players/b/bray01000.html
Carl Brazell,Baylor,1,1938,1938,11,8,https://www.profootballarchives.com/players/b/braz00400.html
Larry Braziel,Compton,JC;,Southern,California,7,1979,https://www.profootballarchives.com/players/b/braz00600.html
Robert Brazile,Jackson,State,10,1975,1984,147,https://www.profootballarchives.com/players/b/braz00800.html
LaVon Brazill,Ohio,University,2,2012,2013,25,https://www.profootballarchives.com/players/b/braz00900.html
Sam Brazinsky,Villanova,1,1946,1946,6,0,https://www.profootballarchives.com/players/b/braz01000.html
Carl Brazley,Western,Kentucky,1,1987,1987,2,https://www.profootballarchives.com/players/b/braz01200.html
Chris Brazzell,Blinn,JC;,Angelo,State,2,1999,https://www.profootballarchives.com/players/b/braz01400.html
Steve Breaston,Michigan,6,2007,2012,86,43,https://www.profootballarchives.com/players/b/brea00130.html
Delvin Breaux,none,2,2015,2016,22,22,https://www.profootballarchives.com/players/b/brea00190.html
Don Breaux,McNeese,State,2,1963,1965,23,https://www.profootballarchives.com/players/b/brea00200.html
Bill Bredde,Oklahoma,State,1,1954,1954,12,https://www.profootballarchives.com/players/b/bred00200.html
Ben Bredeson,Michigan,5,2020,2024,62,42,https://www.profootballarchives.com/players/b/bred00300.html
John Bredice,Boston,University,1,1956,1956,12,https://www.profootballarchives.com/players/b/bred00400.html
Ed Breding,Texas,A&M,2,1967,1968,28,https://www.profootballarchives.com/players/b/bred00600.html
Jim Breech,California,14,1979,1992,197,0,https://www.profootballarchives.com/players/b/bree00200.html
Bill Breeden,Oklahoma,1,1937,1937,9,3,https://www.profootballarchives.com/players/b/bree00400.html
Louis Breeden,North,Carolina,Central,10,1978,1987,https://www.profootballarchives.com/players/b/bree00600.html
Kevin Breedlove,Georgia,1,2003,2003,1,0,https://www.profootballarchives.com/players/b/bree00770.html
Rod Breedlove,Maryland,8,1960,1967,102,59,https://www.profootballarchives.com/players/b/bree00800.html
Bashaud Breeland,Clemson,8,2014,2021,107,101,https://www.profootballarchives.com/players/b/bree00870.html
Adrian Breen,Morehead,State,1,1987,1987,2,https://www.profootballarchives.com/players/b/bree01000.html
Gene Breen,Virginia,Tech,5,1964,1968,32,https://www.profootballarchives.com/players/b/bree01200.html
Drew Brees,Purdue,20,2001,2020,287,286,https://www.profootballarchives.com/players/b/bree01800.html
Brady Breeze,Oregon,3,2021,2022,11,0,https://www.profootballarchives.com/players/b/bree02000.html
Jeff Bregel,Southern,California,3,1987,1989,21,https://www.profootballarchives.com/players/b/breg00200.html
Matt Breida,Georgia,Southern,7,2017,2023,98,https://www.profootballarchives.com/players/b/brei00050.html
Bob Breitenstein,Tulsa,6,1965,1970,58,37,https://www.profootballarchives.com/players/b/brei00200.html
Jake Brendel,UCLA,7,2016,2024,88,54,https://www.profootballarchives.com/players/b/bren00040.html
Wayne Brenkert,Washington,&,Jefferson,2,1923,1924,https://www.profootballarchives.com/players/b/bren00200.html
Brian Brennan,Boston,College,10,1984,1992,132,https://www.profootballarchives.com/players/b/bren00400.html
Jack Brennan,Michigan,1,1939,1939,3,0,https://www.profootballarchives.com/players/b/bren00600.html
Leo Brennan,Holy,Cross,1,1942,1942,10,https://www.profootballarchives.com/players/b/bren00800.html
Matt Brennan,Villanova;,Fordham;,Lafayette,2,1925,1926,https://www.profootballarchives.com/players/b/bren01000.html
Mike Brennan,Notre,Dame,2,1990,1991,19,https://www.profootballarchives.com/players/b/bren01100.html
Paul Brennan,Fordham,1,1926,1926,2,0,https://www.profootballarchives.com/players/b/bren01200.html
Phil Brennan,Loyola,(Illinois),1,1930,1930,1,https://www.profootballarchives.com/players/b/bren01400.html
Willie Brennan,none,8,1920,1927,74,66,https://www.profootballarchives.com/players/b/bren01600.html
Al Brenner,Michigan,State,2,1969,1970,7,https://www.profootballarchives.com/players/b/bren01800.html
Hoby Brenner,Southern,California,13,1981,1993,175,https://www.profootballarchives.com/players/b/bren02000.html
Ray Brenner,none,1,1925,1925,2,0,https://www.profootballarchives.com/players/b/bren02200.html
Sam Brenner,Utah,2,2013,2015,10,4,https://www.profootballarchives.com/players/b/bren02220.html
Josh Brent,Illinois,4,2010,2014,40,5,https://www.profootballarchives.com/players/b/bren02300.html
K.J. Brent,South,Carolina;,Wake,Forest,1,2017,https://www.profootballarchives.com/players/b/bren02320.html
Julius Brents,Iowa;,Kansas,State,2,2023,2024,https://www.profootballarchives.com/players/b/bren02500.html
Bryan Bresee,Clemson,2,2023,2024,34,11,https://www.profootballarchives.com/players/b/bres00110.html
Monte Brethauer,Oregon,2,1953,1955,24,5,https://www.profootballarchives.com/players/b/bret00200.html
Ed Brett,Washington,State,2,1936,1937,18,https://www.profootballarchives.com/players/b/bret00400.html
Carl Brettschneider,Iowa,State,8,1956,1963,89,https://www.profootballarchives.com/players/b/bret00600.html
Bob Breunig,Arizona,State,10,1975,1984,135,https://www.profootballarchives.com/players/b/breu00200.html
Dorian Brew,Kansas,3,1996,1997,16,0,https://www.profootballarchives.com/players/b/brew00150.html
Aaron Brewer,San,Diego,State,13,2012,2024,https://www.profootballarchives.com/players/b/brew00175.html
Aaron Brewer,Texas,State,5,2020,2024,75,https://www.profootballarchives.com/players/b/brew00176.html
Billy Brewer,Mississippi,1,1960,1960,12,11,https://www.profootballarchives.com/players/b/brew00200.html
Brooke Brewer,Maryland,1,1922,1922,8,4,https://www.profootballarchives.com/players/b/brew00300.html
Chandler Brewer,Middle,Tennessee,State,4,2019,2024,https://www.profootballarchives.com/players/b/brew00380.html
Chris Brewer,Arizona,2,1984,1987,16,1,https://www.profootballarchives.com/players/b/brew00400.html
C.J. Brewer,Coastal,Carolina,2,2022,2024,13,https://www.profootballarchives.com/players/b/brew00411.html
Dewell Brewer,Oklahoma,1,1994,1994,16,0,https://www.profootballarchives.com/players/b/brew00450.html
Jack Brewer,Southern,Methodist;,Minnesota,4,2002,2005,https://www.profootballarchives.com/players/b/brew00540.html
James Brewer,Indiana,3,2012,2014,26,8,https://www.profootballarchives.com/players/b/brew00560.html
John Brewer,Georgia,Tech,1,1929,1929,6,https://www.profootballarchives.com/players/b/brew00600.html
Johnny Brewer,Louisville,2,1952,1953,18,4,https://www.profootballarchives.com/players/b/brew00800.html
Johnny Brewer,Mississippi,10,1961,1970,135,115,https://www.profootballarchives.com/players/b/brew01000.html
Sean Brewer,Riverside,CC;,San,Jose,State,2,https://www.profootballarchives.com/players/b/brew01250.html
Jim Brewington,North,Carolina,Central,1,1961,1961,https://www.profootballarchives.com/players/b/brew01600.html
Jimmy Brewster,Georgia,Tech,1,1926,1926,4,https://www.profootballarchives.com/players/b/brew02200.html
Michael Brewster,Ohio,State,2,2012,2013,26,https://www.profootballarchives.com/players/b/brew02250.html
Pete Brewster,Purdue,9,1952,1960,105,82,https://www.profootballarchives.com/players/b/brew02290.html
Robert Brewster,Ball,State,1,2010,2010,1,https://www.profootballarchives.com/players/b/brew02300.html
Walt Brewster,West,Virginia,1,1929,1929,8,https://www.profootballarchives.com/players/b/brew02400.html
Bobby Brezina,Houston,1,1963,1963,1,0,https://www.profootballarchives.com/players/b/brez00200.html
Greg Brezina,Houston,11,1968,1979,151,140,https://www.profootballarchives.com/players/b/brez00600.html
Bill Brian,Gonzaga,3,1935,1936,20,8,https://www.profootballarchives.com/players/b/bria00200.html
Harry Brian,Grove,City,1,1926,1926,4,https://www.profootballarchives.com/players/b/bria00400.html
Frank Briante,New,York,University,2,1929,1930,https://www.profootballarchives.com/players/b/bria00600.html
Alundis Brice,Mississippi,2,1995,1996,24,2,https://www.profootballarchives.com/players/b/bric00100.html
Kentrell Brice,Louisiana,Tech,3,2016,2018,36,https://www.profootballarchives.com/players/b/bric00180.html
Will Brice,Virginia,2,1997,1999,17,0,https://www.profootballarchives.com/players/b/bric00300.html
Shirley Brick,Rice,1,1920,1920,1,0,https://www.profootballarchives.com/players/b/bric00400.html
George Brickley,Trinity,(Connecticut),2,1920,1921,6,https://www.profootballarchives.com/players/b/bric00800.html
Jeremy Bridges,Southern,Mississippi,9,2004,2012,112,https://www.profootballarchives.com/players/b/brid00570.html
Teddy Bridgewater,Louisville,9,2014,2023,79,65,https://www.profootballarchives.com/players/b/brid00590.html
Lane Bridgford,Knox,2,1921,1922,8,5,https://www.profootballarchives.com/players/b/brid00600.html
Tom Briehl,Stanford,2,1985,1987,19,3,https://www.profootballarchives.com/players/b/brie00100.html
Doug Brien,California,14,1994,2005,154,0,https://www.profootballarchives.com/players/b/brie00200.html
O.J. Brigance,Rice,8,1996,2002,98,0,https://www.profootballarchives.com/players/b/brig00100.html
Bill Briggs,Iowa,2,1966,1967,23,3,https://www.profootballarchives.com/players/b/brig00200.html
Bob Briggs,Central,Oklahoma,1,1965,1965,7,https://www.profootballarchives.com/players/b/brig00400.html
Bob Briggs,Heidelberg,7,1968,1974,84,32,https://www.profootballarchives.com/players/b/brig00600.html
Diyral Briggs,Bowling,Green,State,4,2009,2010,https://www.profootballarchives.com/players/b/brig00670.html
Gregg Briggs,Copiah-Lincoln,CC;,Arkansas-Pine,Bluff;,Texas,Southern,https://www.profootballarchives.com/players/b/brig00700.html
Jowon Briggs,Virginia;,Cincinnati,1,2024,2024,6,https://www.profootballarchives.com/players/b/brig00733.html
Lance Briggs,Arizona,12,2003,2014,173,170,https://www.profootballarchives.com/players/b/brig00750.html
Paul Briggs,Colorado,1,1948,1948,12,2,https://www.profootballarchives.com/players/b/brig00800.html
Walter Briggs,Montclair,State,1,1987,1987,1,https://www.profootballarchives.com/players/b/brig01000.html
Hi Brigham,Ohio,State,1,1920,1920,1,https://www.profootballarchives.com/players/b/brig01200.html
Jeremy Brigham,Washington,4,1998,2001,47,8,https://www.profootballarchives.com/players/b/brig01300.html
Anthony Bright,Valencia,JC,1,2002,2002,1,https://www.profootballarchives.com/players/b/brig01360.html
Greg Bright,Morehead,State,2,1980,1981,20,https://www.profootballarchives.com/players/b/brig01400.html
Leon Bright,Florida,State,5,1981,1985,50,https://www.profootballarchives.com/players/b/brig01800.html
Lamont Brightful,Eastern,Washington,3,2002,2004,30,https://www.profootballarchives.com/players/b/brig01950.html
Gary Brightwell,Arizona,4,2021,2024,39,0,https://www.profootballarchives.com/players/b/brig02050.html
Hal Brill,Wichita,State,1,1939,1939,2,https://www.profootballarchives.com/players/b/bril00200.html
Darrick Brilz,Oregon,State,12,1987,1998,175,https://www.profootballarchives.com/players/b/bril00400.html
Jim Brim,Wake,Forest,1,1987,1987,3,https://www.profootballarchives.com/players/b/brim00200.html
Mike Brim,Virginia,Union,9,1988,1995,94,https://www.profootballarchives.com/players/b/brim00400.html
Walt Brindley,Grinnell;,Drake,2,1921,1922,5,https://www.profootballarchives.com/players/b/brin00200.html
Kyle Brindza,Notre,Dame,1,2015,2015,4,https://www.profootballarchives.com/players/b/brin00220.html
Larry Brink,Northern,Illinois,7,1948,1954,83,https://www.profootballarchives.com/players/b/brin00400.html
Beau Brinkley,Missouri,10,2012,2021,138,0,https://www.profootballarchives.com/players/b/brin00455.html
Curtis Brinkley,Syracuse,3,2010,2012,23,2,https://www.profootballarchives.com/players/b/brin00470.html
Jasper Brinkley,Georgia,Military,JC;,South,Carolina,6,https://www.profootballarchives.com/players/b/brin00490.html
Lester Brinkley,Mississippi,1,1990,1990,6,0,https://www.profootballarchives.com/players/b/brin00550.html
Charlie Brinkman,Louisville,1,1972,1972,1,0,https://www.profootballarchives.com/players/b/brin00800.html
Dana Brinson,Nebraska,1,1989,1989,10,0,https://www.profootballarchives.com/players/b/brin01200.html
Larry Brinson,Florida,4,1977,1980,45,0,https://www.profootballarchives.com/players/b/brin01400.html
Vincent Brisby,Louisiana-Monroe,8,1993,2000,86,46,https://www.profootballarchives.com/players/b/bris00100.html
