Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Greg,Taylor Virginia,1,1982,1982,1,https://www.profootballarchives.com/players/t/tayl04600.html
Henry,Taylor South Carolina,4,1998,2001,9,https://www.profootballarchives.com/players/t/tayl04700.html
Herb,Taylor Texas Christian,3,2007,2012,20,https://www.profootballarchives.com/players/t/tayl04750.html
Hilee,Taylor North Carolina,2,2008,2009,16,https://www.profootballarchives.com/players/t/tayl04770.html
Hosea,Taylor Houston,2,1981,1983,20,https://www.profootballarchives.com/players/t/tayl04800.html
Hugh,Taylor Louisiana-Monroe; Tulane; Oklahoma City,8,1947,1954,94,https://www.profootballarchives.com/players/t/tayl05000.html
Ike,Taylor Louisiana-Lafayette,12,2003,2014,174,https://www.profootballarchives.com/players/t/tayl05020.html
Jamaar,Taylor Notre Dame; Texas A&M,2,2004,2005,13,https://www.profootballarchives.com/players/t/tayl05150.html
Jamar,Taylor Boise State,10,2013,2020,98,https://www.profootballarchives.com/players/t/tayl05160.html
Ja'Sir,Taylor Wake Forest,3,2022,2024,47,https://www.profootballarchives.com/players/t/tayl05280.html
Jason,Taylor Akron,15,1997,2011,233,https://www.profootballarchives.com/players/t/tayl05300.html
Jason,Taylor Oklahoma State,1,2023,2023,8,https://www.profootballarchives.com/players/t/tayl05311.html
Jawaan,Taylor Florida,6,2019,2024,99,https://www.profootballarchives.com/players/t/tayl05350.html
Jay,Taylor Grossmont JC; San Jose State,5,1989,1994,79,https://www.profootballarchives.com/players/t/tayl05400.html
Jay,Taylor West Virginia,1,2004,2004,5,https://www.profootballarchives.com/players/t/tayl05420.html
Jesse,Taylor Cincinnati,1,1972,1972,14,https://www.profootballarchives.com/players/t/tayl05600.html
Jim,Taylor Baylor,3,1956,1958,30,https://www.profootballarchives.com/players/t/tayl05800.html
Jim,Taylor Hinds CC; Louisiana State,10,1958,1967,129,https://www.profootballarchives.com/players/t/tayl05900.html
Jim,Bob Taylor Southern Methodist; Georgia Tech,1,1983,1983,8,https://www.profootballarchives.com/players/t/tayl06400.html
J.J.,Taylor Arizona,4,2020,2024,17,https://www.profootballarchives.com/players/t/tayl06550.html
Joe,Taylor North Carolina A&T State,8,1967,1974,108,https://www.profootballarchives.com/players/t/tayl06600.html
John,Taylor Delaware State,9,1987,1995,121,https://www.profootballarchives.com/players/t/tayl07000.html
Johnny,Taylor Wenatchee Valley JC; Hawaii,5,1984,1987,30,https://www.profootballarchives.com/players/t/tayl07200.html
Jonathan,Taylor Wisconsin,5,2020,2024,67,https://www.profootballarchives.com/players/t/tayl07230.html
Jordan,Taylor Rice,2,2016,2017,26,https://www.profootballarchives.com/players/t/tayl07240.html
J.T.,Taylor Missouri,4,1978,1981,57,https://www.profootballarchives.com/players/t/tayl07270.html
Jullian,Taylor Temple,2,2018,2019,12,https://www.profootballarchives.com/players/t/tayl07330.html
Keith,Taylor Illinois,9,1988,1996,103,https://www.profootballarchives.com/players/t/tayl07400.html
Keith,Taylor Washington,3,2021,2024,45,https://www.profootballarchives.com/players/t/tayl07401.html
Kenny,Taylor Oregon State,2,1985,1986,30,https://www.profootballarchives.com/players/t/tayl07800.html
Kerry,Taylor Arizona State,2,2013,2013,10,https://www.profootballarchives.com/players/t/tayl07940.html
Kitrick,Taylor Washington State,6,1988,1993,47,https://www.profootballarchives.com/players/t/tayl08000.html
Lane,Taylor Oklahoma State,9,2013,2021,86,https://www.profootballarchives.com/players/t/tayl08110.html
Lawrence,Taylor North Carolina,13,1981,1993,184,https://www.profootballarchives.com/players/t/tayl08200.html
Leland,Taylor Tennessee; Louisville,1,1997,1997,1,https://www.profootballarchives.com/players/t/tayl08300.html
Lenny,Taylor Tennessee,2,1984,1987,5,https://www.profootballarchives.com/players/t/tayl08400.html
Leonard,Taylor Miami (Florida),1,2024,2024,14,https://www.profootballarchives.com/players/t/tayl08511.html
Lionel,Taylor New Mexico Highlands,10,1959,1968,121,https://www.profootballarchives.com/players/t/tayl08600.html
Malcolm,Taylor Tennessee State,6,1982,1989,68,https://www.profootballarchives.com/players/t/tayl08800.html
Malik,Taylor Ferris State,3,2020,2023,29,https://www.profootballarchives.com/players/t/tayl08810.html
Mike,Taylor San Francisco CC; Southern California,6,1968,1973,46,https://www.profootballarchives.com/players/t/tayl09000.html
Mike,Taylor Michigan,2,1972,1973,22,https://www.profootballarchives.com/players/t/tayl09200.html
Otis,Taylor Prairie View A&M,11,1965,1975,130,https://www.profootballarchives.com/players/t/tayl09550.html
Patrick,Taylor Memphis,4,2021,2024,48,https://www.profootballarchives.com/players/t/tayl09565.html
Phil,Taylor Penn State; Baylor,4,2011,2014,44,https://www.profootballarchives.com/players/t/tayl09600.html
Reese,Taylor Indiana; Purdue,1,2024,2024,1,https://www.profootballarchives.com/players/t/tayl09638.html
Rob,Taylor Northwestern,8,1986,1993,110,https://www.profootballarchives.com/players/t/tayl09700.html
Roger,Taylor Oklahoma State,1,1981,1981,13,https://www.profootballarchives.com/players/t/tayl09800.html
Rosey,Taylor Grambling State,13,1961,1972,166,https://www.profootballarchives.com/players/t/tayl10000.html
Ryan,Taylor Auburn,1,2000,2000,4,https://www.profootballarchives.com/players/t/tayl10100.html
Ryan,Taylor North Carolina,5,2011,2014,57,https://www.profootballarchives.com/players/t/tayl10110.html
Sammie,Taylor Grambling State,1,1965,1965,12,https://www.profootballarchives.com/players/t/tayl10200.html
Sean,Taylor Miami (Florida),4,2004,2007,55,https://www.profootballarchives.com/players/t/tayl10230.html
Shakial,Taylor South Dakota State; Mesa CC; Kansas,1,2019,2019,5,https://www.profootballarchives.com/players/t/tayl10240.html
Shannon,Taylor Virginia,4,2000,2003,40,https://www.profootballarchives.com/players/t/tayl10250.html
Stepfan,Taylor Stanford,4,2013,2016,61,https://www.profootballarchives.com/players/t/tayl10340.html
Steve,Taylor Kansas,1,1976,1976,14,https://www.profootballarchives.com/players/t/tayl10400.html
Tarzan,Taylor Hamline; Ohio State,4,1921,1926,28,https://www.profootballarchives.com/players/t/tayl10600.html
Taywan,Taylor Western Kentucky,4,2017,2020,35,https://www.profootballarchives.com/players/t/tayl10650.html
Terry,Taylor Southern Illinois,12,1984,1995,139,https://www.profootballarchives.com/players/t/tayl10800.html
Tom,Taylor San Diego Mesa JC; Los Angeles Pierce JC; Georgia Tech,1,1987,1987,3,https://www.profootballarchives.com/players/t/tayl11000.html
Tony,Taylor Northwestern State (Louisiana),1,2001,2001,1,https://www.profootballarchives.com/players/t/tayl11100.html
Tony,Taylor Georgia,1,2007,2007,16,https://www.profootballarchives.com/players/t/tayl11110.html
Tory,Taylor Iowa,1,2024,2024,17,https://www.profootballarchives.com/players/t/tayl11131.html
Travis,Taylor Florida,9,2000,2007,102,https://www.profootballarchives.com/players/t/tayl11150.html
Trent,Taylor Louisiana Tech,7,2017,2024,80,https://www.profootballarchives.com/players/t/tayl11180.html
Trey,Taylor Air Force,1,2024,2024,11,https://www.profootballarchives.com/players/t/tayl11183.html
Troy,Taylor California,2,1990,1991,7,https://www.profootballarchives.com/players/t/tayl11200.html
Tyrod,Taylor Virginia Tech,14,2011,2024,94,https://www.profootballarchives.com/players/t/tayl11230.html
Vincent,Taylor Oklahoma State,5,2017,2021,40,https://www.profootballarchives.com/players/t/tayl11310.html
Willie,Taylor Pittsburgh,1,1978,1978,1,https://www.profootballarchives.com/players/t/tayl11600.html
Cam,Taylor-Britt Nebraska,3,2022,2024,39,https://www.profootballarchives.com/players/t/tayl12400.html
Dadrion,Taylor-Demerson Texas Tech,1,2024,2024,17,https://www.profootballarchives.com/players/t/tayl12500.html
Jimmy,Tays Penn State; Chicago,4,1925,1930,20,https://www.profootballarchives.com/players/t/tays00200.html
Guy,Teafatiller Cerritos JC; Illinois,1,1987,1987,3,https://www.profootballarchives.com/players/t/teaf00200.html
George,Teague Alabama,9,1993,2001,133,https://www.profootballarchives.com/players/t/teag00400.html
Matthew,Teague Prairie View A&M,1,1981,1981,11,https://www.profootballarchives.com/players/t/teag00600.html
Pat,Teague North Carolina State,1,1987,1987,1,https://www.profootballarchives.com/players/t/teag00800.html
Trey,Teague Tennessee,7,1999,2005,95,https://www.profootballarchives.com/players/t/teag01000.html
Jimmy,Teal Purdue,1,1973,1973,14,https://www.profootballarchives.com/players/t/teal00200.html
Jimmy,Teal Texas A&M,4,1985,1988,14,https://www.profootballarchives.com/players/t/teal00400.html
Quinton,Teal Coastal Carolina,4,2007,2010,57,https://www.profootballarchives.com/players/t/teal00500.html
Willie,Teal Louisiana State,7,1981,1987,80,https://www.profootballarchives.com/players/t/teal00600.html
Roderic,Teamer Tulane,5,2019,2024,42,https://www.profootballarchives.com/players/t/team00200.html
Larry,Tearry Wake Forest,2,1978,1979,25,https://www.profootballarchives.com/players/t/tear00200.html
Gus,Tebell Wisconsin,2,1923,1924,11,https://www.profootballarchives.com/players/t/tebe00200.html
Tim,Tebow Florida,3,2010,2012,35,https://www.profootballarchives.com/players/t/tebo00200.html
Sam,Tecklenburg Baylor,2,2020,2021,17,https://www.profootballarchives.com/players/t/teck00200.html
John,Teerlinck Ellsworth CC; Western Illinois,2,1974,1975,20,https://www.profootballarchives.com/players/t/teer00200.html
Al,Teeter Minnesota,1,1932,1932,4,https://www.profootballarchives.com/players/t/teet00200.html
Mike,Teeter Michigan,3,1991,1994,29,https://www.profootballarchives.com/players/t/teet00400.html
Len,Teeuws Michigan State; Tulane,6,1952,1957,71,https://www.profootballarchives.com/players/t/teeu00200.html
Lance,Teichelman Texas A&M,1,1994,1994,1,https://www.profootballarchives.com/players/t/teic00200.html
Mike,Teifke Akron,1,1987,1987,3,https://www.profootballarchives.com/players/t/teif00200.html
Randall,Telfer Southern California,2,2016,2017,30,https://www.profootballarchives.com/players/t/telf00200.html
Kadeem,Telfort Florida; Garden City CC; Highland CC; Alabama-Birmingham,1,2024,2024,16,https://www.profootballarchives.com/players/t/telf00600.html
Marvell,Tell Southern California,1,2019,2019,13,https://www.profootballarchives.com/players/t/tell00010.html
Wyatt,Teller Virginia Tech,7,2018,2024,96,https://www.profootballarchives.com/players/t/tell00050.html
John,Teltschik Texas,4,1986,1989,54,https://www.profootballarchives.com/players/t/telt00200.html
Jim,Temp Wisconsin,4,1957,1960,43,https://www.profootballarchives.com/players/t/temp00200.html
Mark,Temple Oregon,2,1936,1936,9,https://www.profootballarchives.com/players/t/temp00600.html
Matt,Tennant Boston College,3,2010,2012,36,https://www.profootballarchives.com/players/t/tenn00150.html
Garth,Ten Napel Texas A&M,3,1976,1978,29,https://www.profootballarchives.com/players/t/tenn00200.html
Derek,Tennell UCLA,6,1987,1993,75,https://www.profootballarchives.com/players/t/tenn00400.html
Bob,Tenner Minnesota,1,1935,1935,11,https://www.profootballarchives.com/players/t/tenn00600.html
Steve,Tensi Florida State,6,1965,1970,56,https://www.profootballarchives.com/players/t/tens00200.html
Luke,Tenuta Virginia Tech,1,2022,2022,3,https://www.profootballarchives.com/players/t/tenu00200.html
Manti,Te'o Notre Dame,7,2013,2019,62,https://www.profootballarchives.com/players/t/teo000200.html
Daniel,Te'o-Nesheim Washington,4,2010,2013,39,https://www.profootballarchives.com/players/t/teon00200.html
Lou,Tepe Duke,3,1953,1955,34,https://www.profootballarchives.com/players/t/tepe00200.html
George,Tepo Fordham,1,1946,1946,2,https://www.profootballarchives.com/players/t/tepo00200.html
Mike,Tepper California,1,2011,2011,5,https://www.profootballarchives.com/players/t/tepp00200.html
Scott,Tercero California,1,2004,2004,8,https://www.profootballarchives.com/players/t/terc00200.html
Tony,Teresa Hartnell JC; San Jose State,2,1958,1960,15,https://www.profootballarchives.com/players/t/tere00200.html
Joe,Tereshinski Georgia,8,1947,1954,86,https://www.profootballarchives.com/players/t/tere00400.html
George,Terlep Notre Dame,4,1946,1948,36,https://www.profootballarchives.com/players/t/terl00200.html
A.J.,Terrell Clemson,5,2020,2024,79,https://www.profootballarchives.com/players/t/terr00015.html
Claude,Terrell New Mexico,2,2005,2007,20,https://www.profootballarchives.com/players/t/terr00020.html
Daryl,Terrell Jones County JC; Southern Mississippi,5,1999,2003,56,https://www.profootballarchives.com/players/t/terr00050.html
David,Terrell Texas-El Paso,5,2000,2004,77,https://www.profootballarchives.com/players/t/terr00100.html
David,Terrell Michigan,5,2001,2005,54,https://www.profootballarchives.com/players/t/terr00120.html
Marv,Terrell Mississippi,4,1960,1963,38,https://www.profootballarchives.com/players/t/terr00200.html
Pat,Terrell Notre Dame,9,1990,1998,139,https://www.profootballarchives.com/players/t/terr00400.html
Ray,Terrell Mississippi,3,1946,1947,23,https://www.profootballarchives.com/players/t/terr00570.html
Steven,Terrell Texas A&M,4,2014,2017,42,https://www.profootballarchives.com/players/t/terr00580.html
Craig,Terrill Purdue,7,2004,2010,88,https://www.profootballarchives.com/players/t/terr00610.html
Adam,Terry Syracuse,5,2005,2010,50,https://www.profootballarchives.com/players/t/terr00620.html
