Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Louis,Age Louisiana-Lafayette,1,1992,1992,6,https://www.profootballarchives.com/players/a/age000100.html
Mel,Agee Illinois,5,1991,1995,54,https://www.profootballarchives.com/players/a/agee00150.html
Sam,Agee Vanderbilt,2,1938,1939,21,https://www.profootballarchives.com/players/a/agee00250.html
Tommie,Agee Auburn,7,1988,1994,100,https://www.profootballarchives.com/players/a/agee00350.html
Nelson,Agholor Southern California,10,2015,2024,149,https://www.profootballarchives.com/players/a/agho00200.html
McTelvin,Agim Arkansas,3,2020,2023,18,https://www.profootballarchives.com/players/a/agim00200.html
Bob,Agler Otterbein,2,1948,1949,18,https://www.profootballarchives.com/players/a/agle00150.html
Jamal,Agnew San Diego,7,2017,2023,82,https://www.profootballarchives.com/players/a/agne00130.html
Ray,Agnew North Carolina State,11,1990,2000,157,https://www.profootballarchives.com/players/a/agne00200.html
Ray,Agnew Southern Illinois,1,2014,2014,12,https://www.profootballarchives.com/players/a/agne00201.html
Vince,Agnew Central Michigan,1,2012,2012,4,https://www.profootballarchives.com/players/a/agne00300.html
Roberto,Aguayo Florida State,1,2016,2016,16,https://www.profootballarchives.com/players/a/agua00400.html
Mitchell,Agude Riverside CC; UCLA; Miami (Florida),1,2024,2024,4,https://www.profootballarchives.com/players/a/agud00100.html
Louie,Aguiar Chabot JC; Utah State,10,1991,2000,152,https://www.profootballarchives.com/players/a/agui00050.html
Joe,Aguirre St. Mary's (California),8,1941,1949,83,https://www.profootballarchives.com/players/a/agui00350.html
Chidi,Ahanotu California,13,1993,2004,174,https://www.profootballarchives.com/players/a/ahan00200.html
Dan,Ahern Georgetown (DC),1,1921,1921,3,https://www.profootballarchives.com/players/a/aher00050.html
Ramiz,Ahmed Nevada-Las Vegas; Arizona State; Nevada-Reno,1,2022,2022,1,https://www.profootballarchives.com/players/a/ahme00190.html
Salvon,Ahmed Washington,4,2020,2023,40,https://www.profootballarchives.com/players/a/ahme00195.html
Dave,Ahrens Wisconsin,10,1981,1990,130,https://www.profootballarchives.com/players/a/ahre00200.html
