Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Turk,Edwards Washington State,9,1932,1940,88,https://www.profootballarchives.com/players/e/edwa04800.html
Vernon,Edwards Southern Methodist,1,1996,1996,5,https://www.profootballarchives.com/players/e/edwa04900.html
Weldon,Edwards Texas Christian; North Texas; Texas Christian,1,1948,1948,4,https://www.profootballarchives.com/players/e/edwa05000.html
Clyde,Edwards-Helaire Louisiana State,5,2020,2024,51,https://www.profootballarchives.com/players/e/edwa06000.html
Dick,Egan,5,1920,1924,20,https://www.profootballarchives.com/players/e/egan00100.html
Dick,Egan Wilmington,1,1924,1924,3,https://www.profootballarchives.com/players/e/egan00200.html
Pannel,Egboh Stanford,1,2012,2012,6,https://www.profootballarchives.com/players/e/egbo00200.html
Emeke,Egbule Houston,3,2019,2021,31,https://www.profootballarchives.com/players/e/egbu00100.html
Doug,Eggers South Dakota State,5,1954,1958,54,https://www.profootballarchives.com/players/e/egge00200.html
Ron,Egloff Wisconsin,8,1977,1984,105,https://www.profootballarchives.com/players/e/eglo00200.html
Michael,Egnew Missouri,2,2012,2013,18,https://www.profootballarchives.com/players/e/egne00200.html
Patrick,Egu Contra Costa JC; Nevada-Reno,1,1989,1989,7,https://www.profootballarchives.com/players/e/egu000200.html
Sam,Eguavoen Texas Tech,6,2019,2024,98,https://www.profootballarchives.com/players/e/egua00400.html
Chuck,Ehin Brigham Young,5,1983,1987,65,https://www.profootballarchives.com/players/e/ehin00200.html
Parker,Ehinger Cincinnati,4,2016,2021,10,https://www.profootballarchives.com/players/e/ehin00400.html
Tom,Ehlers Kentucky,4,1975,1978,50,https://www.profootballarchives.com/players/e/ehle00400.html
Sam,Ehlinger Texas,3,2021,2023,8,https://www.profootballarchives.com/players/e/ehli00200.html
Clyde,Ehrhardt Georgia,3,1946,1949,34,https://www.profootballarchives.com/players/e/ehrh00200.html
Joe,Ehrmann Syracuse,10,1973,1982,122,https://www.profootballarchives.com/players/e/ehrm00200.html
John,Eibner Kentucky,3,1941,1946,29,https://www.profootballarchives.com/players/e/eibn00200.html
Liam,Eichenberg Notre Dame,4,2021,2024,61,https://www.profootballarchives.com/players/e/eich00100.html
Tommy,Eichenberg Ohio State,1,2024,2024,16,https://www.profootballarchives.com/players/e/eich00120.html
Ray,Eichenlaub Notre Dame,1,1925,1925,4,https://www.profootballarchives.com/players/e/eich00200.html
Eddie,Eiden Scranton,1,1944,1944,1,https://www.profootballarchives.com/players/e/eide00200.html
Jim,Eiden none,1,1926,1926,1,https://www.profootballarchives.com/players/e/eide00400.html
Jim,Eidson Mississippi State,1,1976,1976,9,https://www.profootballarchives.com/players/e/eids00200.html
Tyler,Eifert Notre Dame,8,2013,2020,75,https://www.profootballarchives.com/players/e/eife00200.html
Milo,Eifler Washington; Illinois,4,2021,2024,17,https://www.profootballarchives.com/players/e/eifl00200.html
Jim,Eifrid Colorado State,1,1961,1961,1,https://www.profootballarchives.com/players/e/eifr00200.html
Charley,Eikenberg Rice; Louisiana-Lafayette; Rice,1,1948,1948,9,https://www.profootballarchives.com/players/e/eike00200.html
Pat,Eilers Yale; Notre Dame,6,1990,1995,61,https://www.profootballarchives.com/players/e/eile00200.html
Mike,Eischeid Upper Iowa,9,1966,1974,112,https://www.profootballarchives.com/players/e/eisc00200.html
Dieter,Eiselen Yale,4,2020,2023,24,https://www.profootballarchives.com/players/e/eise00020.html
Larry,Eisenhauer Boston College,9,1961,1969,115,https://www.profootballarchives.com/players/e/eise00200.html
John,Eisenhooth Lock Haven,1,1987,1987,1,https://www.profootballarchives.com/players/e/eise00350.html
Stan,Eisenhooth Arizona Western JC; Towson,2,1988,1989,29,https://www.profootballarchives.com/players/e/eise00400.html
Alfred,Eissler none,1,1920,1920,2,https://www.profootballarchives.com/players/e/eiss00200.html
Chris,Eitzmann Harvard,1,2000,2000,5,https://www.profootballarchives.com/players/e/eitz00200.html
Duke,Ejiofor Wake Forest,1,2018,2018,12,https://www.profootballarchives.com/players/e/ejio00200.html
Gus,Ekberg Minnesota; West Virginia,1,1925,1925,1,https://www.profootballarchives.com/players/e/ekbe00200.html
Isaiah,Ekejiuba Virginia,7,2005,2011,76,https://www.profootballarchives.com/players/e/ekej00200.html
Austin,Ekeler Western Colorado,8,2017,2024,115,https://www.profootballarchives.com/players/e/ekel00200.html
Andy,Ekern Missouri,1,1984,1984,2,https://www.profootballarchives.com/players/e/eker00200.html
Carl,Ekern San Jose State,12,1976,1988,166,https://www.profootballarchives.com/players/e/eker00400.html
Daniel,Ekuale Washington State,6,2019,2024,57,https://www.profootballarchives.com/players/e/ekua00200.html
Ebenezer,Ekuban North Carolina,9,1999,2008,122,https://www.profootballarchives.com/players/e/ekub00200.html
Ikem,Ekwonu North Carolina State,3,2022,2024,49,https://www.profootballarchives.com/players/e/ekwo00200.html
Abram,Elam Palm Beach JC; Notre Dame; Kent State,7,2006,2012,104,https://www.profootballarchives.com/players/e/elam00100.html
Cleveland,Elam Tennessee State,5,1975,1979,62,https://www.profootballarchives.com/players/e/elam00200.html
Jason,Elam Hawaii,17,1993,2009,263,https://www.profootballarchives.com/players/e/elam00400.html
Kaiir,Elam Florida,3,2022,2024,29,https://www.profootballarchives.com/players/e/elam00440.html
Matt,Elam Florida,3,2013,2016,41,https://www.profootballarchives.com/players/e/elam00510.html
Onzy,Elam Tennessee State,3,1987,1989,10,https://www.profootballarchives.com/players/e/elam00600.html
Shane,Elam Tennessee; Mississippi,1,2001,2001,4,https://www.profootballarchives.com/players/e/elam00800.html
Corn,Elder Miami (Florida),4,2018,2021,35,https://www.profootballarchives.com/players/e/elde00100.html
Donnie,Elder Memphis,7,1985,1991,82,https://www.profootballarchives.com/players/e/elde00200.html
Jake,Eldrenkamp Washington,1,2020,2020,2,https://www.profootballarchives.com/players/e/eldr00100.html
Brody,Eldridge Oklahoma,2,2010,2011,27,https://www.profootballarchives.com/players/e/eldr00500.html
Mo,Elewonibi Snow JC; Brigham Young,3,1992,1995,26,https://www.profootballarchives.com/players/e/elew00200.html
Clifton,Eley Mississippi State,1,1987,1987,2,https://www.profootballarchives.com/players/e/eley00200.html
Monroe,Eley Palo Verde JC; Arizona State,2,1975,1977,13,https://www.profootballarchives.com/players/e/eley00400.html
Pat,Elflein Ohio State,7,2017,2022,65,https://www.profootballarchives.com/players/e/elfl00200.html
Bruce,Elia Ohio State,4,1975,1978,55,https://www.profootballarchives.com/players/e/elia00200.html
Homer,Elias Tennessee State,7,1978,1984,96,https://www.profootballarchives.com/players/e/elia00400.html
Keith,Elias Princeton,5,1994,1999,53,https://www.profootballarchives.com/players/e/elia00600.html
Don,Eliason Minnesota; Hamline,2,1942,1946,9,https://www.profootballarchives.com/players/e/elia00800.html
Ukeme,Eligwe Florida State; Georgia Southern,2,2017,2018,24,https://www.profootballarchives.com/players/e/elig00200.html
Jim,Eliopulos Westminster; Wyoming,4,1983,1985,31,https://www.profootballarchives.com/players/e/elio00400.html
Chief,Elkins Haskell Indian; Southeastern Oklahoma State; Dallas; Nebraska,4,1928,1933,22,https://www.profootballarchives.com/players/e/elki00200.html
Ev,Elkins Marshall,1,1940,1940,1,https://www.profootballarchives.com/players/e/elki00400.html
Larry,Elkins Baylor,2,1966,1967,18,https://www.profootballarchives.com/players/e/elki00600.html
Mike,Elkins Wake Forest,1,1989,1989,1,https://www.profootballarchives.com/players/e/elki00800.html
Bill,Elko Arizona State; Louisiana State,3,1983,1987,29,https://www.profootballarchives.com/players/e/elko00200.html
Henry,Ellard Fresno State,17,1983,1998,228,https://www.profootballarchives.com/players/e/ella00200.html
Ben,Ellefson North Dakota State,3,2020,2022,16,https://www.profootballarchives.com/players/e/elle00090.html
Jack,Ellena Lassen JC; UCLA,2,1955,1956,21,https://www.profootballarchives.com/players/e/elle00200.html
Bill,Ellenbogen Buffalo; Virginia Tech,2,1976,1977,23,https://www.profootballarchives.com/players/e/elle00400.html
Rich,Ellender McNeese State,1,1979,1979,13,https://www.profootballarchives.com/players/e/elle00600.html
