Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Dave Robinson,Penn,State,12,1963,1974,155,https://www.profootballarchives.com/players/r/robi01200.html
DeJaun Robinson,Northern,Arizona,1,1987,1987,3,https://www.profootballarchives.com/players/r/robi01400.html
DelJuan Robinson,Mississippi,State,2,2008,2009,27,https://www.profootballarchives.com/players/r/robi01440.html
Demarcus Robinson,Florida,9,2016,2024,147,68,https://www.profootballarchives.com/players/r/robi01445.html
Denard Robinson,Michigan,4,2013,2016,55,13,https://www.profootballarchives.com/players/r/robi01450.html
Derreck Robinson,Iowa,5,2005,2010,40,0,https://www.profootballarchives.com/players/r/robi01460.html
Dominique Robinson,Miami,(Ohio),3,2022,2024,34,https://www.profootballarchives.com/players/r/robi01475.html
Don Robinson,Baylor,1,1987,1987,2,0,https://www.profootballarchives.com/players/r/robi01600.html
Dunta Robinson,South,Carolina,10,2004,2013,139,https://www.profootballarchives.com/players/r/robi01670.html
Ed Robinson,Florida,1,1994,1994,16,0,https://www.profootballarchives.com/players/r/robi01750.html
Eddie Robinson,none,5,1923,1926,17,13,https://www.profootballarchives.com/players/r/robi01800.html
Eddie Robinson,Alabama,State,11,1992,2002,175,https://www.profootballarchives.com/players/r/robi02000.html
Edmond Robinson,Newberry,5,2015,2021,38,2,https://www.profootballarchives.com/players/r/robi02050.html
Eugene Robinson,Colgate,16,1985,2000,250,232,https://www.profootballarchives.com/players/r/robi02400.html
Frank Robinson,Boise,State,3,1992,1993,31,https://www.profootballarchives.com/players/r/robi02600.html
Fred Robinson,Miami,(Florida),4,1984,1986,46,https://www.profootballarchives.com/players/r/robi02800.html
Fred Robinson,Washington,1,1957,1957,12,7,https://www.profootballarchives.com/players/r/robi03000.html
Freddie Robinson,Alabama,2,1987,1988,22,19,https://www.profootballarchives.com/players/r/robi03200.html
Gerald Robinson,Auburn,8,1986,1994,89,28,https://www.profootballarchives.com/players/r/robi03400.html
Gerell Robinson,Arizona,State,2,2014,2014,3,https://www.profootballarchives.com/players/r/robi03450.html
Gijon Robinson,MIssouri,Western,State,3,2008,2010,https://www.profootballarchives.com/players/r/robi03550.html
Gil Robinson,Catawba,1,1933,1933,1,0,https://www.profootballarchives.com/players/r/robi03600.html
Glenn Robinson,Navarro,JC;,Oklahoma,State,3,1975,https://www.profootballarchives.com/players/r/robi03800.html
Greg Robinson,Nevada-Reno;,Sacramento,State,2,1986,1987,https://www.profootballarchives.com/players/r/robi04000.html
Greg Robinson,Holmes,CC;,Louisiana-Monroe,3,1993,1996,https://www.profootballarchives.com/players/r/robi04200.html
Greg Robinson,Auburn,6,2014,2019,83,70,https://www.profootballarchives.com/players/r/robi04300.html
Gregg Robinson,Dartmouth,1,1978,1978,16,0,https://www.profootballarchives.com/players/r/robi04400.html
Jack Robinson,Truman,State,6,1935,1938,38,https://www.profootballarchives.com/players/r/robi04600.html
Jacque Robinson,Washington,1,1987,1987,3,3,https://www.profootballarchives.com/players/r/robi04800.html
James Robinson,Illinois,State,5,2020,2023,40,https://www.profootballarchives.com/players/r/robi05101.html
Jammie Robinson,South,Carolina;,Florida,State,2,2023,https://www.profootballarchives.com/players/r/robi05110.html
Janarius Robinson,Florida,State,2,2023,2024,16,https://www.profootballarchives.com/players/r/robi05120.html
Jeff Robinson,Idaho,15,1993,2009,202,18,https://www.profootballarchives.com/players/r/robi05200.html
Jeroy Robinson,Texas,A&M,2,1990,1990,6,https://www.profootballarchives.com/players/r/robi05400.html
Jerry Robinson,Grambling,State,4,1962,1965,46,https://www.profootballarchives.com/players/r/robi05600.html
Jerry Robinson,UCLA,13,1979,1991,184,147,https://www.profootballarchives.com/players/r/robi05800.html
Jimmy Robinson,Georgia,Tech,5,1976,1980,58,https://www.profootballarchives.com/players/r/robi06000.html
Johnnie Robinson,Tennessee,State,1,1966,1966,14,https://www.profootballarchives.com/players/r/robi06400.html
Johnny Robinson,Louisiana,State,12,1960,1971,164,https://www.profootballarchives.com/players/r/robi06600.html
Johnny Robinson,Louisiana,Tech,3,1981,1983,27,https://www.profootballarchives.com/players/r/robi06800.html
Josh Robinson,Central,Florida,8,2012,2019,93,https://www.profootballarchives.com/players/r/robi06901.html
Josh Robinson,Mississippi,State,1,2015,2015,5,https://www.profootballarchives.com/players/r/robi06902.html
Junior Robinson,East,Carolina,2,1990,1992,26,https://www.profootballarchives.com/players/r/robi07000.html
Karl Robinson,Pennsylvania,1,1926,1926,10,10,https://www.profootballarchives.com/players/r/robi07200.html
Keenan Robinson,Texas,5,2012,2017,58,30,https://www.profootballarchives.com/players/r/robi07220.html
Keilan Robinson,Alabama;,Texas,1,2024,2024,6,https://www.profootballarchives.com/players/r/robi07225.html
Kenny Robinson,West,Virginia,2,2020,2021,20,https://www.profootballarchives.com/players/r/robi07360.html
Kevin Robinson,Utah,State,1,2008,2008,8,https://www.profootballarchives.com/players/r/robi07410.html
Khiry Robinson,Blinn,JC;,West,Texas,A&M,4,https://www.profootballarchives.com/players/r/robi07420.html
Koren Robinson,North,Carolina,State,8,2001,2008,https://www.profootballarchives.com/players/r/robi07450.html
Larry Robinson,Ferrum,JC;,Tennessee,1,1973,1973,https://www.profootballarchives.com/players/r/robi07600.html
Larry Robinson,Northwestern,State,(Louisiana),1,1987,1987,https://www.profootballarchives.com/players/r/robi07800.html
Laurent Robinson,Illinois,State,6,2007,2012,59,https://www.profootballarchives.com/players/r/robi07850.html
Layden Robinson,Texas,A&M,1,2024,2024,13,https://www.profootballarchives.com/players/r/robi07855.html
Lee Robinson,Alcorn,State,1,2010,2010,3,https://www.profootballarchives.com/players/r/robi07870.html
Luther Robinson,Miami,(Florida),1,2014,2014,5,https://www.profootballarchives.com/players/r/robi08100.html
Lybrant Robinson,Delaware,State,1,1989,1989,5,https://www.profootballarchives.com/players/r/robi08200.html
Marcus Robinson,South,Carolina,9,1998,2006,107,https://www.profootballarchives.com/players/r/robi08300.html
Mark Robinson,Penn,State,7,1984,1990,88,https://www.profootballarchives.com/players/r/robi08400.html
Mark Robinson,Presbyterian;,Southeast,Missouri,State;,Mississippi,3,https://www.profootballarchives.com/players/r/robi08402.html
Matt Robinson,Georgia,6,1977,1982,69,20,https://www.profootballarchives.com/players/r/robi08800.html
Michael Robinson,Hampton,1,1996,1996,6,0,https://www.profootballarchives.com/players/r/robi08900.html
Michael Robinson,Penn,State,8,2006,2013,112,https://www.profootballarchives.com/players/r/robi08910.html
Mike Robinson,Oklahoma,State;,Arizona,2,1981,1982,https://www.profootballarchives.com/players/r/robi09000.html
Patrick Robinson,Tennessee,State,2,1993,1994,30,https://www.profootballarchives.com/players/r/robi09200.html
Patrick Robinson,Florida,State,11,2010,2020,123,https://www.profootballarchives.com/players/r/robi09210.html
Paul Robinson,Eastern,Arizona,JC;,Arizona,7,1968,https://www.profootballarchives.com/players/r/robi09400.html
Rafael Robinson,Wisconsin,6,1992,1997,70,7,https://www.profootballarchives.com/players/r/robi09600.html
Ramzee Robinson,Alabama,4,2007,2009,26,0,https://www.profootballarchives.com/players/r/robi09650.html
Brian Robinson,Alabama,3,2022,2024,40,37,https://www.profootballarchives.com/players/r/robi09691.html
Rashard Robinson,Louisiana,State,6,2016,2021,49,https://www.profootballarchives.com/players/r/robi09700.html
Reggie Robinson,Tulsa,1,2020,2020,5,0,https://www.profootballarchives.com/players/r/robi09901.html
Rex Robinson,Georgia,1,1982,1982,3,0,https://www.profootballarchives.com/players/r/robi09950.html
Ryan Robinson,Jones,County,JC;,Oklahoma,State,1,https://www.profootballarchives.com/players/r/robi10105.html
Ryne Robinson,Miami,(Ohio),1,2007,2007,16,https://www.profootballarchives.com/players/r/robi10110.html
Shelton Robinson,North,Carolina,7,1982,1988,96,https://www.profootballarchives.com/players/r/robi10200.html
Stacy Robinson,Prairie,View,A&M;,North,Dakota,State,https://www.profootballarchives.com/players/r/robi10400.html
Tavius Robinson,Guelph;,Mississippi,2,2023,2024,34,https://www.profootballarchives.com/players/r/robi10465.html
Terrence Robinson,Oklahoma,State,1,2003,2003,1,https://www.profootballarchives.com/players/r/robi10470.html
Tony Robinson,Tennessee,1,1987,1987,1,0,https://www.profootballarchives.com/players/r/robi10600.html
Travaris Robinson,Auburn,2,2003,2003,9,1,https://www.profootballarchives.com/players/r/robi10650.html
Trent Robinson,Michigan,State,4,2012,2015,38,https://www.profootballarchives.com/players/r/robi10700.html
Trevor Robinson,Notre,Dame,4,2012,2015,38,https://www.profootballarchives.com/players/r/robi10800.html
Tyrese Robinson,Oklahoma,1,2024,2024,1,0,https://www.profootballarchives.com/players/r/robi10957.html
Virgil Robinson,Grambling,State,2,1971,1972,14,https://www.profootballarchives.com/players/r/robi11000.html
Wan'Dale Robinson,Nebraska;,Kentucky,3,2022,2024,38,https://www.profootballarchives.com/players/r/robi11140.html
Wayne Robinson,Minnesota,5,1952,1956,58,57,https://www.profootballarchives.com/players/r/robi11200.html
Will Robinson,San,Diego,State,2,2009,2012,https://www.profootballarchives.com/players/r/robi11290.html
Brian Robiskie,Ohio,State,5,2009,2013,38,https://www.profootballarchives.com/players/r/robi11390.html
Terry Robiskie,Louisiana,State,5,1977,1981,33,https://www.profootballarchives.com/players/r/robi11400.html
Brian Robison,Texas,11,2007,2017,173,103,https://www.profootballarchives.com/players/r/robi11550.html
Burle Robison,Brigham,Young,1,1935,1935,7,https://www.profootballarchives.com/players/r/robi11600.html
George Robison,Virginia,Military,Institute,1,1952,1952,https://www.profootballarchives.com/players/r/robi11800.html
Tommy Robison,Texas,A&M,2,1987,1989,12,https://www.profootballarchives.com/players/r/robi12000.html
Hal Robl,none,1,1945,1945,3,0,https://www.profootballarchives.com/players/r/robl00200.html
Ed Robnett,Texas,A&M;,Texas,Tech,1,1947,https://www.profootballarchives.com/players/r/robn00200.html
Marshall Robnett,Texas,A&M,3,1943,1945,22,https://www.profootballarchives.com/players/r/robn00400.html
Frank Robotti,Boston,College,1,1961,1961,12,https://www.profootballarchives.com/players/r/robo00200.html
Andy Robustelli,Arnold,14,1951,1964,175,170,https://www.profootballarchives.com/players/r/robu00200.html
Bradley Roby,Ohio,State,10,2014,2023,135,https://www.profootballarchives.com/players/r/roby00050.html
Courtney Roby,Indiana,9,2005,2014,92,6,https://www.profootballarchives.com/players/r/roby00100.html
Doug Roby,Phillips;,Michigan,1,1923,1923,7,https://www.profootballarchives.com/players/r/roby00200.html
Reggie Roby,Iowa,16,1983,1998,238,0,https://www.profootballarchives.com/players/r/roby00400.html
Sav Rocca,none,7,2007,2013,112,0,https://www.profootballarchives.com/players/r/rocc00300.html
Alden Roche,Southern,University,9,1970,1978,120,https://www.profootballarchives.com/players/r/roch00200.html
Brian Roche,Cal,Poly,(San,Luis,Obispo);,San,https://www.profootballarchives.com/players/r/roch00300.html
Quincy Roche,Temple;,Miami,(Florida),2,2021,2022,https://www.profootballarchives.com/players/r/roch00357.html
Isaac Rochell,Notre,Dame,8,2017,2023,78,https://www.profootballarchives.com/players/r/roch00390.html
Robert Rochell,Central,Arkansas,4,2021,2024,49,https://www.profootballarchives.com/players/r/roch00393.html
Paul Rochester,Michigan,State,11,1960,1969,129,https://www.profootballarchives.com/players/r/roch00400.html
Walt Rock,Maryland,11,1963,1973,137,126,https://www.profootballarchives.com/players/r/rock00200.html
Lyle Rockenbach,Michigan,State,1,1943,1943,8,https://www.profootballarchives.com/players/r/rock00400.html
David Rocker,Auburn,4,1991,1994,34,4,https://www.profootballarchives.com/players/r/rock00600.html
Tracy Rocker,Auburn,2,1989,1990,24,17,https://www.profootballarchives.com/players/r/rock00800.html
Jim Rockford,Oklahoma,1,1985,1985,1,0,https://www.profootballarchives.com/players/r/rock01000.html
Chris Rockins,Oklahoma,State,4,1984,1987,60,https://www.profootballarchives.com/players/r/rock01200.html
Hank Rockwell,Fullerton,JC;,Arizona,State,5,1940,https://www.profootballarchives.com/players/r/rock01400.html
Mike Rodak,Western,Reserve,3,1939,1942,12,https://www.profootballarchives.com/players/r/roda00200.html
Jeff Rodenberger,Maryland,1,1987,1987,3,3,https://www.profootballarchives.com/players/r/rode00200.html
Mark Rodenhauser,Illinois,State,12,1987,1999,168,https://www.profootballarchives.com/players/r/rode00400.html
Mirro Roder,none,3,1973,1976,29,0,https://www.profootballarchives.com/players/r/rode00600.html
Ben Roderick,Wooster;,Boston,College;,Columbia,4,1923,https://www.profootballarchives.com/players/r/rode00800.html
John Roderick,Southern,Methodist,3,1966,1968,18,https://www.profootballarchives.com/players/r/rode01000.html
Aaron Rodgers,Butte,CC;,California,20,2005,2024,https://www.profootballarchives.com/players/r/rodg00140.html
Amari Rodgers,Clemson,4,2021,2023,35,2,https://www.profootballarchives.com/players/r/rodg00145.html
Del Rodgers,Utah,4,1982,1988,31,0,https://www.profootballarchives.com/players/r/rodg00250.html
Derrick Rodgers,Riverside,CC;,Arizona,State,8,1997,https://www.profootballarchives.com/players/r/rodg00300.html
Hosea Rodgers,Alabama;,North,Carolina,1,1949,1949,https://www.profootballarchives.com/players/r/rodg00400.html
Isaiah Rodgers,Massachusetts,4,2020,2024,59,13,https://www.profootballarchives.com/players/r/rodg00450.html
Jacquizz Rodgers,Oregon,State,8,2011,2018,110,https://www.profootballarchives.com/players/r/rodg00470.html
Jake Rodgers,Washington,State;,Eastern,Washington,2,2019,https://www.profootballarchives.com/players/r/rodg00475.html
John Rodgers,Louisiana,Tech,3,1982,1984,28,https://www.profootballarchives.com/players/r/rodg00600.html
Johnny Rodgers,Nebraska,2,1977,1978,17,7,https://www.profootballarchives.com/players/r/rodg00800.html
Richard Rodgers,California,9,2014,2022,98,29,https://www.profootballarchives.com/players/r/rodg01151.html
Tom Rodgers,Bucknell,1,1947,1947,11,2,https://www.profootballarchives.com/players/r/rodg01200.html
Tyrone Rodgers,Oklahoma;,Washington,3,1992,1994,37,https://www.profootballarchives.com/players/r/rodg01400.html
Willie Rodgers,Kentucky,State,3,1972,1975,42,https://www.profootballarchives.com/players/r/rodg01600.html
Dominique Rodgers-Cromartie,Tennessee,State,12,2008,2019,162,https://www.profootballarchives.com/players/r/rodg02000.html
Chris Rodriguez,Kentucky,2,2023,2024,22,0,https://www.profootballarchives.com/players/r/rodr00097.html
Evan Rodriguez,West,Virginia;,Temple,3,2012,2014,https://www.profootballarchives.com/players/r/rodr00150.html
Jess Rodriguez,Salem,International,1,1929,1929,4,https://www.profootballarchives.com/players/r/rodr00200.html
Kelly Rodriguez,West,Virginia,Wesleyan,2,1930,1930,https://www.profootballarchives.com/players/r/rodr00400.html
Levi Drake,Rodriguez,Southwestern,Assemblies,of,God;,Texas,https://www.profootballarchives.com/players/r/rodr00450.html
Malcolm Rodriguez,Oklahoma,State,3,2022,2024,43,https://www.profootballarchives.com/players/r/rodr00500.html
Mike Rodriguez,Alabama,1,1987,1987,1,0,https://www.profootballarchives.com/players/r/rodr00600.html
Ruben Rodriguez,Sequoias,JC;,Arizona,5,1987,1992,https://www.profootballarchives.com/players/r/rodr00800.html
Bill Roe,Colorado,2,1980,1987,19,3,https://www.profootballarchives.com/players/r/roe000200.html
James Roe,Norfolk,State,3,1996,1998,23,https://www.profootballarchives.com/players/r/roe000400.html
Herb Roedel,Marquette,1,1961,1961,14,2,https://www.profootballarchives.com/players/r/roed00200.html
Jeff Roehl,Notre,Dame;,Northwestern,1,2003,2003,https://www.profootballarchives.com/players/r/roeh00100.html
Jon Roehlk,Iowa,1,1987,1987,3,3,https://www.profootballarchives.com/players/r/roeh00200.html
Bill Roehnelt,Bradley,5,1958,1962,54,36,https://www.profootballarchives.com/players/r/roeh00400.html
Johnny Roepke,Penn,State,1,1928,1928,10,https://www.profootballarchives.com/players/r/roep00200.html
Fritz Roeseler,Marquette,4,1922,1925,25,18,https://www.profootballarchives.com/players/r/roes00100.html
Ben Roethlisberger,Miami,(Ohio),18,2004,2021,249,https://www.profootballarchives.com/players/r/roet00200.html
Bill Roffler,Washington,State,1,1954,1954,3,https://www.profootballarchives.com/players/r/roff00200.html
Johnny Rogalla,Scranton,1,1945,1945,8,4,https://www.profootballarchives.com/players/r/roga00200.html
Dan Rogas,Tulane,2,1951,1952,21,9,https://www.profootballarchives.com/players/r/roga00400.html
Fran Rogel,California,(Pennsylvania);,Penn,State,8,1950,https://www.profootballarchives.com/players/r/roge00200.html
Armani Rogers,Nevada-Las,Vegas;,Ohio,University,1,2022,https://www.profootballarchives.com/players/r/roge00292.html
Bill Rogers,Villanova,4,1938,1944,25,3,https://www.profootballarchives.com/players/r/roge00300.html
Carlos Rogers,Auburn,10,2005,2014,133,123,https://www.profootballarchives.com/players/r/roge00430.html
Casey Rogers,Nebraska;,Oregon,1,2024,2024,2,https://www.profootballarchives.com/players/r/roge00433.html
Charles Rogers,Michigan,State,3,2003,2005,15,https://www.profootballarchives.com/players/r/roge00440.html
Charley Rogers,Pennsylvania,3,1927,1929,36,21,https://www.profootballarchives.com/players/r/roge00450.html
Charlie Rogers,Georgia,Tech,5,1999,2003,67,https://www.profootballarchives.com/players/r/roge00500.html
Chester Rogers,Grambling,State,6,2016,2022,72,https://www.profootballarchives.com/players/r/roge00525.html
Chris Rogers,Howard,1,1999,1999,10,4,https://www.profootballarchives.com/players/r/roge00550.html
Cullen Rogers,Texas,A&M,1,1946,1946,5,https://www.profootballarchives.com/players/r/roge00600.html
Da'Rick Rogers,Tennessee;,Tennessee,Tech,1,2013,2013,https://www.profootballarchives.com/players/r/roge00650.html
Don Rogers,South,Carolina,5,1960,1964,68,https://www.profootballarchives.com/players/r/roge00800.html
Don Rogers,UCLA,2,1984,1985,31,30,https://www.profootballarchives.com/players/r/roge01000.html
Doug Rogers,Stanford,5,1982,1986,41,0,https://www.profootballarchives.com/players/r/roge01200.html
Eli Rogers,Louisville,3,2016,2018,30,15,https://www.profootballarchives.com/players/r/roge01310.html
George Rogers,South,Carolina,7,1981,1987,92,https://www.profootballarchives.com/players/r/roge01600.html
Glenn Rogers,Memphis,1,1991,1991,5,1,https://www.profootballarchives.com/players/r/roge01800.html
Glynn Rogers,Texas,Christian,1,1939,1939,1,https://www.profootballarchives.com/players/r/roge02000.html
Jacob Rogers,Southern,California,1,2004,2004,2,https://www.profootballarchives.com/players/r/roge02070.html
Jimmy Rogers,Oklahoma,5,1980,1984,72,10,https://www.profootballarchives.com/players/r/roge02200.html
John Rogers,Notre,Dame,2,1933,1934,14,https://www.profootballarchives.com/players/r/roge02400.html
Justin Rogers,Southern,Methodist,3,2007,2009,32,https://www.profootballarchives.com/players/r/roge02680.html
Justin Rogers,Richmond,6,2011,2015,39,8,https://www.profootballarchives.com/players/r/roge02690.html
Lamar Rogers,Auburn,2,1991,1992,26,15,https://www.profootballarchives.com/players/r/roge02800.html
Mel Rogers,Florida,A&M,5,1971,1977,42,https://www.profootballarchives.com/players/r/roge02900.html
Nick Rogers,Georgia,Tech,5,2002,2005,46,https://www.profootballarchives.com/players/r/roge03010.html
Reggie Rogers,Washington,4,1987,1992,15,2,https://www.profootballarchives.com/players/r/roge03200.html
Roderick Rogers,Wisconsin,2,2007,2008,5,1,https://www.profootballarchives.com/players/r/roge03220.html
Sam Rogers,West,Hills,CC;,West,Los,Angeles,https://www.profootballarchives.com/players/r/roge03300.html
Shaun Rogers,Texas,12,2001,2013,163,130,https://www.profootballarchives.com/players/r/roge03350.html
Stan Rogers,Maryland,1,1975,1975,14,2,https://www.profootballarchives.com/players/r/roge03400.html
Steve Rogers,Louisiana,State,2,1975,1976,14,https://www.profootballarchives.com/players/r/roge03600.html
Steve Rogers,Oregon,State;,Palomar,JC;,Brigham,Young,https://www.profootballarchives.com/players/r/roge03800.html
Tracy Rogers,Taft,JC;,Fresno,State,7,1990,https://www.profootballarchives.com/players/r/roge04000.html
Tyrone Rogers,Alabama,State,6,1999,2004,71,https://www.profootballarchives.com/players/r/roge04100.html
Victor Rogers,Colorado,1,2004,2004,1,0,https://www.profootballarchives.com/players/r/roge04150.html
Walt Rogers,Christian,Brothers;,Ohio,University,1,1922,https://www.profootballarchives.com/players/r/roge04200.html
George Rogge,Iowa,4,1931,1934,23,7,https://www.profootballarchives.com/players/r/rogg00200.html
Tom Roggeman,Purdue,2,1956,1957,24,1,https://www.profootballarchives.com/players/r/rogg00400.html
Len Rohde,Utah,State,15,1960,1974,208,https://www.profootballarchives.com/players/r/rohd00200.html
George Rohleder,Wittenberg,2,1925,1926,15,8,https://www.profootballarchives.com/players/r/rohl00200.html
Red Rohrabaugh,Franklin,1,1926,1926,8,4,https://www.profootballarchives.com/players/r/rohr00210.html
Jeff Rohrer,Yale,6,1982,1987,84,41,https://www.profootballarchives.com/players/r/rohr00400.html
Herm Rohrig,Nebraska,3,1941,1947,30,21,https://www.profootballarchives.com/players/r/rohr00600.html
Tubby Rohsenberger,Wisconsin,1,1921,1921,2,1,https://www.profootballarchives.com/players/r/rohs00200.html
John Rokisky,Duquesne,3,1946,1948,26,1,https://www.profootballarchives.com/players/r/roki00200.html
Benji Roland,Auburn,1,1990,1990,3,1,https://www.profootballarchives.com/players/r/rola00200.html
Dennis Roland,Georgia,6,2008,2013,71,30,https://www.profootballarchives.com/players/r/rola00380.html
Johnny Roland,Missouri,8,1966,1973,103,80,https://www.profootballarchives.com/players/r/rola00400.html
Christian Roland-Wallace,Arizona;,Southern,California,1,2024,2024,https://www.profootballarchives.com/players/r/rola01200.html
Antrel Rolle,Miami,(Florida),11,2005,2015,155,https://www.profootballarchives.com/players/r/roll00100.html
Brian Rolle,Ohio,State,2,2011,2012,20,https://www.profootballarchives.com/players/r/roll00170.html
Butch Rolle,Michigan,State,8,1986,1993,124,https://www.profootballarchives.com/players/r/roll00200.html
Dave Rolle,Oklahoma,1,1960,1960,14,9,https://www.profootballarchives.com/players/r/roll00400.html
Jumal Rolle,Catawba,3,2014,2015,19,0,https://www.profootballarchives.com/players/r/roll00472.html
Samari Rolle,Florida,State,11,1998,2008,148,https://www.profootballarchives.com/players/r/roll00500.html
Dave Roller,Kentucky,7,1971,1980,92,42,https://www.profootballarchives.com/players/r/roll00600.html
Henry Rolling,Nevada-Reno,7,1988,1994,88,47,https://www.profootballarchives.com/players/r/roll00800.html
Quinten Rollins,Miami,(Ohio),3,2015,2017,33,https://www.profootballarchives.com/players/r/roll01500.html
George Roman,Western,Reserve,3,1948,1950,28,https://www.profootballarchives.com/players/r/roma00200.html
John Roman,Idaho,State,7,1976,1982,93,https://www.profootballarchives.com/players/r/roma00400.html
Mark Roman,Louisiana,State,10,2000,2009,146,https://www.profootballarchives.com/players/r/roma00500.html
Nick Roman,Ohio,State,5,1970,1974,52,https://www.profootballarchives.com/players/r/roma00600.html
Steve Romanik,Villanova,6,1950,1954,34,10,https://www.profootballarchives.com/players/r/roma00800.html
Jim Romaniszyn,Edinboro,3,1973,1976,39,2,https://www.profootballarchives.com/players/r/roma01000.html
Jim Romano,Penn,State,6,1982,1986,45,https://www.profootballarchives.com/players/r/roma01200.html
Bill Romanowski,Boston,College,16,1988,2003,243,https://www.profootballarchives.com/players/r/roma01400.html
Dave Romasko,Idaho;,Carroll,(Wisconsin),1,1987,1987,https://www.profootballarchives.com/players/r/roma01600.html
Brett Romberg,Miami,(Florida),5,2006,2011,44,https://www.profootballarchives.com/players/r/romb00050.html
Rudy Romboli,none,3,1946,1948,27,12,https://www.profootballarchives.com/players/r/romb00200.html
Stan Rome,Clemson,4,1979,1982,42,4,https://www.profootballarchives.com/players/r/rome00200.html
Tag Rome,Louisiana-Monroe,1,1987,1987,3,1,https://www.profootballarchives.com/players/r/rome00400.html
Tony Romeo,Florida,State,7,1961,1967,89,https://www.profootballarchives.com/players/r/rome00600.html
Rich Romer,Union,(New,York),2,1988,1989,https://www.profootballarchives.com/players/r/rome00800.html
Dario Romero,Eastern,Washington,2,2003,2004,22,https://www.profootballarchives.com/players/r/rome00870.html
Ray Romero,Kansas,State,1,1951,1951,7,https://www.profootballarchives.com/players/r/rome01000.html
Charles Romes,Lake,City,JC;,North,Carolina,Central,https://www.profootballarchives.com/players/r/rome01200.html
Dick Romey,Iowa,1,1926,1926,14,13,https://www.profootballarchives.com/players/r/rome01400.html
Al Romine,North,Alabama,5,1955,1961,31,https://www.profootballarchives.com/players/r/romi00200.html
Milt Romney,Utah;,Chicago,6,1923,1928,70,https://www.profootballarchives.com/players/r/romn00200.html
John Parker,Romo,Central,Arkansas;,Tulsa;,Virginia,Tech,https://www.profootballarchives.com/players/r/romo00210.html
Tony Romo,Eastern,Illinois,13,2004,2016,156,https://www.profootballarchives.com/players/r/romo00400.html
Gene Ronzani,Marquette,8,1933,1945,78,34,https://www.profootballarchives.com/players/r/ronz00200.html
Bill Rooney,none,7,1923,1929,43,27,https://www.profootballarchives.com/players/r/roon00200.html
Cobb Rooney,none,7,1924,1930,53,39,https://www.profootballarchives.com/players/r/roon00400.html
Joe Rooney,none,6,1923,1928,54,50,https://www.profootballarchives.com/players/r/roon00600.html
Mark Roopenian,Boston,College,2,1982,1983,12,https://www.profootballarchives.com/players/r/roop00200.html
Jordan Roos,Purdue,3,2017,2022,21,3,https://www.profootballarchives.com/players/r/roos00050.html
Michael Roos,Eastern,Washington,10,2005,2014,148,https://www.profootballarchives.com/players/r/roos00100.html
Naaman Roosevelt,Buffalo,2,2010,2011,16,1,https://www.profootballarchives.com/players/r/roos00400.html
Jim Root,Miami,(Ohio),2,1953,1956,21,https://www.profootballarchives.com/players/r/root00200.html
Dedrick Roper,Michigan,State;,Northwood,2,2005,2006,https://www.profootballarchives.com/players/r/rope00050.html
John Roper,Texas,A&M,6,1989,1993,68,https://www.profootballarchives.com/players/r/rope00200.html
Juan Roque,Arizona,State,2,1997,1999,17,https://www.profootballarchives.com/players/r/roqu00100.html
Durwood Roquemore,Texas,A&M-Kingsville,3,1982,1987,29,https://www.profootballarchives.com/players/r/roqu00200.html
Jim Rorison,Southern,California,1,1938,1938,6,https://www.profootballarchives.com/players/r/rori00200.html
Spencer Rork,Kentucky,1,1922,1922,2,2,https://www.profootballarchives.com/players/r/rork00200.html
Dan Rosado,Harper,JC;,Northern,Illinois,2,1987,https://www.profootballarchives.com/players/r/rosa00200.html
Dante Rosario,Oregon,9,2007,2014,122,33,https://www.profootballarchives.com/players/r/rosa00270.html
Aldrick Rosas,Southern,Oregon,6,2017,2021,59,https://www.profootballarchives.com/players/r/rosa00345.html
Sal Rosato,Villanova,3,1945,1947,25,17,https://www.profootballarchives.com/players/r/rosa00400.html
Rosey Rosatti,Western,Michigan;,North,Dakota,State;,Michigan,https://www.profootballarchives.com/players/r/rosa00600.html
Hatch Rosdahl,Penn,State,4,1964,1966,32,https://www.profootballarchives.com/players/r/rosd00200.html
Al Rose,Texas,7,1930,1936,70,50,https://www.profootballarchives.com/players/r/rose00200.html
Barry Rose,Wisconsin-Stevens,Point,1,1993,1993,3,https://www.profootballarchives.com/players/r/rose00400.html
Carlton Rose,Michigan,1,1987,1987,2,2,https://www.profootballarchives.com/players/r/rose00600.html
Donovan Rose,Hampton,3,1980,1987,31,3,https://www.profootballarchives.com/players/r/rose00800.html
Gene Rose,Wisconsin,4,1929,1932,32,18,https://www.profootballarchives.com/players/r/rose01000.html
Gene Rose,Tennessee,1,1936,1936,7,3,https://www.profootballarchives.com/players/r/rose01050.html
George Rose,Auburn,4,1964,1967,47,29,https://www.profootballarchives.com/players/r/rose01200.html
Joe Rose,California,7,1980,1987,83,1,https://www.profootballarchives.com/players/r/rose01400.html
Ken Rose,Nevada-Las,Vegas,9,1987,1994,105,https://www.profootballarchives.com/players/r/rose01600.html
Lowell Rose,UCLA;,Tulsa,1,2014,2014,5,https://www.profootballarchives.com/players/r/rose01630.html
Nick Rose,Texas,2,2017,2017,10,0,https://www.profootballarchives.com/players/r/rose01750.html
Tam Rose,Syracuse,1,1921,1921,1,1,https://www.profootballarchives.com/players/r/rose02000.html
